arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2511.06585v1,['Aaryesh Deshpande'],2025-11-10 00:24:06+00:00,https://arxiv.org/pdf/2511.06585v1,Biomolecules,"['Biomolecules', 'Machine Learning', 'Computational Physics', 'Machine Learning']",Learning Biomolecular Motion: The Physics-Informed Machine Learning Paradigm,"The convergence of statistical learning and molecular physics is transforming our approach to modeling biomolecular systems. Physics-informed machine learning (PIML) offers a systematic framework that integrates data-driven inference with physical constraints, resulting in models that are accurate, mechanistic, generalizable, and able to extrapolate beyond observed domains. This review surveys recent advances in physics-informed neural networks and operator learning, differentiable molecular simulation, and hybrid physics-ML potentials, with emphasis on long-timescale kinetics, rare events, and free-energy estimation. We frame these approaches as solutions to the ""biomolecular closure problem"", recovering unresolved interactions beyond classical force fields while preserving thermodynamic consistency and mechanistic interpretability. We examine theoretical foundations, tools and frameworks, computational trade-offs, and unresolved issues, including model expressiveness and stability. We outline prospective research avenues at the intersection of machine learning, statistical physics, and computational chemistry, contending that future advancements will depend on mechanistic inductive biases, and integrated differentiable physical learning frameworks for biomolecular simulation and discovery.",2025-11-10 00:24:06+00:00,http://arxiv.org/abs/2511.06585v1
2503.24262v1,"['Umberto Michelucci', 'Francesca Venturini']",2025-03-31 16:08:11+00:00,https://arxiv.org/pdf/2503.24262v1,Machine Learning,"['Machine Learning', 'Artificial Intelligence', 'Methodology', 'Machine Learning']",New Statistical Framework for Extreme Error Probability in High-Stakes Domains for Reliable Machine Learning,"Machine learning is vital in high-stakes domains, yet conventional validation methods rely on averaging metrics like mean squared error (MSE) or mean absolute error (MAE), which fail to quantify extreme errors. Worst-case prediction failures can have substantial consequences, but current frameworks lack statistical foundations for assessing their probability. In this work a new statistical framework, based on Extreme Value Theory (EVT), is presented that provides a rigorous approach to estimating worst-case failures. Applying EVT to synthetic and real-world datasets, this method is shown to enable robust estimation of catastrophic failure probabilities, overcoming the fundamental limitations of standard cross-validation. This work establishes EVT as a fundamental tool for assessing model reliability, ensuring safer AI deployment in new technologies where uncertainty quantification is central to decision-making or scientific analysis.",2025-03-31 16:08:11+00:00,http://arxiv.org/abs/2503.24262v1
2403.14385v2,"['Jonathan Fuhr', 'Philipp Berens', 'Dominik Papies']",2024-04-30 10:42:42+00:00,https://arxiv.org/pdf/2403.14385v2,Machine Learning,"['Machine Learning', 'Machine Learning', 'Econometrics', 'Methodology']",Estimating Causal Effects with Double Machine Learning -- A Method Evaluation,"The estimation of causal effects with observational data continues to be a very active research area. In recent years, researchers have developed new frameworks which use machine learning to relax classical assumptions necessary for the estimation of causal effects. In this paper, we review one of the most prominent methods - ""double/debiased machine learning"" (DML) - and empirically evaluate it by comparing its performance on simulated data relative to more traditional statistical methods, before applying it to real-world data. Our findings indicate that the application of a suitably flexible machine learning algorithm within DML improves the adjustment for various nonlinear confounding relationships. This advantage enables a departure from traditional functional form assumptions typically necessary in causal effect estimation. However, we demonstrate that the method continues to critically depend on standard assumptions about causal structure and identification. When estimating the effects of air pollution on housing prices in our application, we find that DML estimates are consistently larger than estimates of less flexible methods. From our overall results, we provide actionable recommendations for specific choices researchers must make when applying DML in practice.",2024-03-21 13:21:33+00:00,http://arxiv.org/abs/2403.14385v2
2405.20039v3,"['Jiacheng Miao', 'Qiongshi Lu']",2024-10-31 03:24:24+00:00,https://arxiv.org/pdf/2405.20039v3,Machine Learning,"['Machine Learning', 'Machine Learning', 'Methodology']",Task-Agnostic Machine-Learning-Assisted Inference,"Machine learning (ML) is playing an increasingly important role in scientific research. In conjunction with classical statistical approaches, ML-assisted analytical strategies have shown great promise in accelerating research findings. This has also opened a whole field of methodological research focusing on integrative approaches that leverage both ML and statistics to tackle data science challenges. One type of study that has quickly gained popularity employs ML to predict unobserved outcomes in massive samples, and then uses predicted outcomes in downstream statistical inference. However, existing methods designed to ensure the validity of this type of post-prediction inference are limited to very basic tasks such as linear regression analysis. This is because any extension of these approaches to new, more sophisticated statistical tasks requires task-specific algebraic derivations and software implementations, which ignores the massive library of existing software tools already developed for the same scientific problem given observed data. This severely constrains the scope of application for post-prediction inference. To address this challenge, we introduce a novel statistical framework named PSPS for task-agnostic ML-assisted inference. It provides a post-prediction inference solution that can be easily plugged into almost any established data analysis routines. It delivers valid and efficient inference that is robust to arbitrary choice of ML model, allowing nearly all existing statistical frameworks to be incorporated into the analysis of ML-predicted data. Through extensive experiments, we showcase our method's validity, versatility, and superiority compared to existing approaches. Our software is available at https://github.com/qlu-lab/psps.",2024-05-30 13:19:49+00:00,http://arxiv.org/abs/2405.20039v3
2303.14900v1,"['Yiming Ma', 'Hang Liu', 'Shanyong Wang']",2023-03-27 03:21:58+00:00,https://arxiv.org/pdf/2303.14900v1,Applications,['Applications'],Nonparametric approaches for analyzing carbon emission: from statistical and machine learning perspectives,"Linear regression models, especially the extended STIRPAT model, are routinely-applied for analyzing carbon emissions data. However, since the relationship between carbon emissions and the influencing factors is complex, fitting a simple parametric model may not be an ideal solution. This paper investigated various nonparametric approaches in statistics and machine learning (ML) for modeling carbon emissions data, including kernel regression, random forest and neural network. We selected data from ten Chinese cities from 2005 to 2019 for modeling studies. We found that neural network had the best performance in both fitting and prediction accuracy, which implies its capability of expressing the complex relationships between carbon emissions and the influencing factors. This study provides a new means for quantitative modeling of carbon emissions research that helps to understand how to characterize urban carbon emissions and to propose policy recommendations for ""carbon reduction"". In addition, we used the carbon emissions data of Wuhu city as an example to illustrate how to use this new approach.",2023-03-27 03:21:58+00:00,http://arxiv.org/abs/2303.14900v1
2407.12288v4,"['Hong Jun Jeon', 'Benjamin Van Roy']",2025-05-21 21:17:04+00:00,https://arxiv.org/pdf/2407.12288v4,Machine Learning,"['Machine Learning', 'Artificial Intelligence', 'Machine Learning']",Information-Theoretic Foundations for Machine Learning,"The progress of machine learning over the past decade is undeniable. In retrospect, it is both remarkable and unsettling that this progress was achievable with little to no rigorous theory to guide experimentation. Despite this fact, practitioners have been able to guide their future experimentation via observations from previous large-scale empirical investigations. In this work, we propose a theoretical framework which attempts to provide rigor to existing practices in machine learning. To the theorist, we provide a framework which is mathematically rigorous and leaves open many interesting ideas for future exploration. To the practitioner, we provide a framework whose results are simple, and provide intuition to guide future investigations across a wide range of learning paradigms. Concretely, we provide a theoretical framework rooted in Bayesian statistics and Shannon's information theory which is general enough to unify the analysis of many phenomena in machine learning. Our framework characterizes the performance of an optimal Bayesian learner as it learns from a stream of experience. Unlike existing analyses that weaken with increasing data complexity, our theoretical tools provide accurate insights across diverse machine learning settings. Throughout this work, we derive theoretical results and demonstrate their generality by apply them to derive insights specific to settings. These settings range from learning from data which is independently and identically distributed under an unknown distribution, to data which is sequential, to data which exhibits hierarchical structure amenable to meta-learning, and finally to data which is not fully explainable under the learner's beliefs (misspecification). These results are particularly relevant as we strive to understand and overcome increasingly difficult machine learning challenges in this endlessly complex world.",2024-07-17 03:18:40+00:00,http://arxiv.org/abs/2407.12288v4
2409.07380v3,"['Zitao Wang', 'Nian Si', 'Zijian Guo', 'Molei Liu']",2024-12-29 22:32:00+00:00,https://arxiv.org/pdf/2409.07380v3,Methodology,['Methodology'],Multi-source Stable Variable Importance Measure via Adversarial Machine Learning,"The quantification and inference of predictive importance for exposure covariates have recently gained significant attention in the context of interpretable machine learning. Contemporary scientific investigations often involve data originating from multiple sources with distributional heterogeneity. It is imperative to introduce a new notation of the variable importance measure that is stable across diverse environments. In this paper, we introduce MIMAL (Multi-source Importance Measure via Adversarial Learning), a novel statistical framework designed to quantify the importance of exposure variables by maximizing the worst-case predictive reward across source mixtures. The proposed framework is adaptable to a broad spectrum of machine learning methodologies for both confounding adjustment and exposure effect characterization. We establish the asymptotic normality of the data-dependent estimator of the multi-source variable importance measure under a general machine learning framework. Our framework requires the similar learning accuracy conditions compared to those required for single-source variable importance analysis. The finite-sample performance of MIMAL is demonstrated through extensive numerical studies encompassing diverse data generation scenarios and machine learning implementations. Furthermore, we illustrate the practical utility of our approach in a real-world case study of air pollution in Beijing, analyzing data collected from multiple locations.",2024-09-11 16:13:20+00:00,http://arxiv.org/abs/2409.07380v3
2403.10250v2,"['Sophie Hanna Langbein', 'Mateusz Krzyziński', 'Mikołaj Spytek', 'Hubert Baniecki', 'Przemysław Biecek', 'Marvin N. Wright']",2024-11-18 10:06:01+00:00,https://arxiv.org/pdf/2403.10250v2,Machine Learning,"['Machine Learning', 'Machine Learning', 'Methodology']",Interpretable Machine Learning for Survival Analysis,"With the spread and rapid advancement of black box machine learning models, the field of interpretable machine learning (IML) or explainable artificial intelligence (XAI) has become increasingly important over the last decade. This is particularly relevant for survival analysis, where the adoption of IML techniques promotes transparency, accountability and fairness in sensitive areas, such as clinical decision making processes, the development of targeted therapies, interventions or in other medical or healthcare related contexts. More specifically, explainability can uncover a survival model's potential biases and limitations and provide more mathematically sound ways to understand how and which features are influential for prediction or constitute risk factors. However, the lack of readily available IML methods may have deterred medical practitioners and policy makers in public health from leveraging the full potential of machine learning for predicting time-to-event data. We present a comprehensive review of the limited existing amount of work on IML methods for survival analysis within the context of the general IML taxonomy. In addition, we formally detail how commonly used IML methods, such as such as individual conditional expectation (ICE), partial dependence plots (PDP), accumulated local effects (ALE), different feature importance measures or Friedman's H-interaction statistics can be adapted to survival outcomes. An application of several IML methods to real data on data on under-5 year mortality of Ghanaian children from the Demographic and Health Surveys (DHS) Program serves as a tutorial or guide for researchers, on how to utilize the techniques in practice to facilitate understanding of model decisions or predictions.",2024-03-15 12:38:00+00:00,http://arxiv.org/abs/2403.10250v2
2501.15977v1,"['Zijian Yang', 'Vahe Eminyan', 'Ralf Schlüter', 'Hermann Ney']",2025-01-27 11:57:21+00:00,https://arxiv.org/pdf/2501.15977v1,Machine Learning,"['Machine Learning', 'Machine Learning']",Classification Error Bound for Low Bayes Error Conditions in Machine Learning,"In statistical classification and machine learning, classification error is an important performance measure, which is minimized by the Bayes decision rule. In practice, the unknown true distribution is usually replaced with a model distribution estimated from the training data in the Bayes decision rule. This substitution introduces a mismatch between the Bayes error and the model-based classification error. In this work, we apply classification error bounds to study the relationship between the error mismatch and the Kullback-Leibler divergence in machine learning. Motivated by recent observations of low model-based classification errors in many machine learning tasks, bounding the Bayes error to be lower, we propose a linear approximation of the classification error bound for low Bayes error conditions. Then, the bound for class priors are discussed. Moreover, we extend the classification error bound for sequences. Using automatic speech recognition as a representative example of machine learning applications, this work analytically discusses the correlations among different performance measures with extended bounds, including cross-entropy loss, language model perplexity, and word error rate.",2025-01-27 11:57:21+00:00,http://arxiv.org/abs/2501.15977v1
2307.04527v5,"['Victor Chernozhukov', 'Michael Newey', 'Whitney K Newey', 'Rahul Singh', 'Vasilis Syrgkanis']",2025-09-21 19:47:21+00:00,https://arxiv.org/pdf/2307.04527v5,Methodology,['Methodology'],Automatic Debiased Machine Learning for Covariate Shifts,"We present machine learning estimators for causal and predictive parameters under covariate shift, where covariate distributions differ between training and target populations. One such parameter is the average effect of a policy that alters the covariate distribution, such as a treatment modifying surrogate covariates used to predict long-term outcomes. Another example is the average treatment effect for a population with a shifted covariate distribution, like the effect of a policy on the treated group.
  We propose a debiased machine learning method to estimate a broad class of these parameters in a statistically reliable and automatic manner. Our method eliminates regularization biases arising from the use of machine learning tools in high-dimensional settings, relying solely on the parameter's defining formula. It employs data fusion by combining samples from target and training data to eliminate biases. We prove that our estimator is consistent and asymptotically normal. Computational experiments and an empirical study on the impact of minimum wage increases on teen employment--using the difference-in-differences framework with unconfoundedness--demonstrate the effectiveness of our method.",2023-07-10 12:50:59+00:00,http://arxiv.org/abs/2307.04527v5
2307.12544v1,"['Lars van der Laan', 'Marco Carone', 'Alex Luedtke', 'Mark van der Laan']",2023-07-24 06:16:17+00:00,https://arxiv.org/pdf/2307.12544v1,Methodology,"['Methodology', 'Statistics Theory', 'Machine Learning']",Adaptive debiased machine learning using data-driven model selection techniques,"Debiased machine learning estimators for nonparametric inference of smooth functionals of the data-generating distribution can suffer from excessive variability and instability. For this reason, practitioners may resort to simpler models based on parametric or semiparametric assumptions. However, such simplifying assumptions may fail to hold, and estimates may then be biased due to model misspecification. To address this problem, we propose Adaptive Debiased Machine Learning (ADML), a nonparametric framework that combines data-driven model selection and debiased machine learning techniques to construct asymptotically linear, adaptive, and superefficient estimators for pathwise differentiable functionals. By learning model structure directly from data, ADML avoids the bias introduced by model misspecification and remains free from the restrictions of parametric and semiparametric models. While they may exhibit irregular behavior for the target parameter in a nonparametric statistical model, we demonstrate that ADML estimators provides regular and locally uniformly valid inference for a projection-based oracle parameter. Importantly, this oracle parameter agrees with the original target parameter for distributions within an unknown but correctly specified oracle statistical submodel that is learned from the data. This finding implies that there is no penalty, in a local asymptotic sense, for conducting data-driven model selection compared to having prior knowledge of the oracle submodel and oracle parameter. To demonstrate the practical applicability of our theory, we provide a broad class of ADML estimators for estimating the average treatment effect in adaptive partially linear regression models.",2023-07-24 06:16:17+00:00,http://arxiv.org/abs/2307.12544v1
2305.16703v3,"['Cornelia Gruber', 'Patrick Oliver Schenk', 'Malte Schierholz', 'Frauke Kreuter', 'Göran Kauermann']",2025-01-28 10:02:15+00:00,https://arxiv.org/pdf/2305.16703v3,Machine Learning,"['Machine Learning', 'Machine Learning']",Sources of Uncertainty in Supervised Machine Learning -- A Statisticians' View,"Supervised machine learning and predictive models have achieved an impressive standard today, enabling us to answer questions that were inconceivable a few years ago. Besides these successes, it becomes clear, that beyond pure prediction, which is the primary strength of most supervised machine learning algorithms, the quantification of uncertainty is relevant and necessary as well. However, before quantification is possible, types and sources of uncertainty need to be defined precisely. While first concepts and ideas in this direction have emerged in recent years, this paper adopts a conceptual, basic science perspective and examines possible sources of uncertainty. By adopting the viewpoint of a statistician, we discuss the concepts of aleatoric and epistemic uncertainty, which are more commonly associated with machine learning. The paper aims to formalize the two types of uncertainty and demonstrates that sources of uncertainty are miscellaneous and can not always be decomposed into aleatoric and epistemic. Drawing parallels between statistical concepts and uncertainty in machine learning, we emphasise the role of data and their influence on uncertainty.",2023-05-26 07:44:19+00:00,http://arxiv.org/abs/2305.16703v3
2510.24714v1,"['Jian Yan', 'Zhuoxi Li', 'Yang Ning', 'Yong Chen']",2025-10-28 17:59:15+00:00,https://arxiv.org/pdf/2510.24714v1,Methodology,"['Methodology', 'Econometrics', 'Machine Learning']",Machine-Learning-Assisted Comparison of Regression Functions,"We revisit the classical problem of comparing regression functions, a fundamental question in statistical inference with broad relevance to modern applications such as data integration, transfer learning, and causal inference. Existing approaches typically rely on smoothing techniques and are thus hindered by the curse of dimensionality. We propose a generalized notion of kernel-based conditional mean dependence that provides a new characterization of the null hypothesis of equal regression functions. Building on this reformulation, we develop two novel tests that leverage modern machine learning methods for flexible estimation. We establish the asymptotic properties of the test statistics, which hold under both fixed- and high-dimensional regimes. Unlike existing methods that often require restrictive distributional assumptions, our framework only imposes mild moment conditions. The efficacy of the proposed tests is demonstrated through extensive numerical studies.",2025-10-28 17:59:15+00:00,http://arxiv.org/abs/2510.24714v1
2511.01745v1,"['Mei-Chin Pang', 'Suraj Adhikari', 'Takuma Kasahara', 'Nagihiro Haba', 'Saneyuki Ohno']",2025-11-03 16:57:18+00:00,https://arxiv.org/pdf/2511.01745v1,Machine Learning,"['Machine Learning', 'Artificial Intelligence', 'Methodology']",An Open-Access Benchmark of Statistical and Machine-Learning Anomaly Detection Methods for Battery Applications,"Battery safety is critical in applications ranging from consumer electronics to electric vehicles and aircraft, where undetected anomalies could trigger safety hazards or costly downtime. In this study, we present OSBAD as an open-source benchmark for anomaly detection frameworks in battery applications. By benchmarking 15 diverse algorithms encompassing statistical, distance-based, and unsupervised machine-learning methods, OSBAD enables a systematic comparison of anomaly detection methods across heterogeneous datasets. In addition, we demonstrate how a physics- and statistics-informed feature transformation workflow enhances anomaly separability by decomposing collective anomalies into point anomalies. To address a major bottleneck in unsupervised anomaly detection due to incomplete labels, we propose a Bayesian optimization pipeline that facilitates automated hyperparameter tuning based on transfer-learning and regression proxies. Through validation on datasets covering both liquid and solid-state chemistries, we further demonstrate the cross-chemistry generalization capability of OSBAD to identify irregularities across different electrochemical systems. By making benchmarking database with open-source reproducible anomaly detection workflows available to the community, OSBAD establishes a unified foundation for developing safe, scalable, and transferable anomaly detection tools in battery analytics. This research underscores the significance of physics- and statistics-informed feature engineering as well as model selection with probabilistic hyperparameter tuning, in advancing trustworthy, data-driven diagnostics for safety-critical energy systems.",2025-11-03 16:57:18+00:00,http://arxiv.org/abs/2511.01745v1
2406.11151v2,"['Michał Dereziński', 'Michael W. Mahoney']",2024-06-19 02:43:48+00:00,https://arxiv.org/pdf/2406.11151v2,Machine Learning,"['Machine Learning', 'Numerical Analysis', 'Machine Learning']",Recent and Upcoming Developments in Randomized Numerical Linear Algebra for Machine Learning,"Large matrices arise in many machine learning and data analysis applications, including as representations of datasets, graphs, model weights, and first and second-order derivatives. Randomized Numerical Linear Algebra (RandNLA) is an area which uses randomness to develop improved algorithms for ubiquitous matrix problems. The area has reached a certain level of maturity; but recent hardware trends, efforts to incorporate RandNLA algorithms into core numerical libraries, and advances in machine learning, statistics, and random matrix theory, have lead to new theoretical and practical challenges. This article provides a self-contained overview of RandNLA, in light of these developments.",2024-06-17 02:30:55+00:00,http://arxiv.org/abs/2406.11151v2
2306.01086v3,"['Cathy Shyr', 'Boyu Ren', 'Prasad Patil', 'Giovanni Parmigiani']",2024-04-24 15:19:52+00:00,https://arxiv.org/pdf/2306.01086v3,Methodology,"['Methodology', 'Machine Learning']",Multi-Study R-Learner for Estimating Heterogeneous Treatment Effects Across Studies Using Statistical Machine Learning,"Estimating heterogeneous treatment effects (HTEs) is crucial for precision medicine. While multiple studies can improve the generalizability of results, leveraging them for estimation is statistically challenging. Existing approaches often assume identical HTEs across studies, but this may be violated due to various sources of between-study heterogeneity, including differences in study design, study populations, and data collection protocols, among others. To this end, we propose a framework for multi-study HTE estimation that accounts for between-study heterogeneity in the nuisance functions and treatment effects. Our approach, the multi-study R-learner, extends the R-learner to obtain principled statistical estimation with machine learning (ML) in the multi-study setting. It involves a data-adaptive objective function that links study-specific treatment effects with nuisance functions through membership probabilities, which enable information to be borrowed across potentially heterogeneous studies. The multi-study R-learner framework can combine data from randomized controlled trials, observational studies, or a combination of both. It's easy to implement and flexible in its ability to incorporate ML for estimating HTEs, nuisance functions, and membership probabilities. In the series estimation framework, we show that the multi-study R-learner is asymptotically normal and more efficient than the R-learner when there is between-study heterogeneity in the propensity score model under homoscedasticity. We illustrate using cancer data that the proposed method performs favorably compared to existing approaches in the presence of between-study heterogeneity.",2023-06-01 18:56:58+00:00,http://arxiv.org/abs/2306.01086v3
2506.00044v1,"['Jieyu Chen', 'Sebastian Lerch', 'Melanie Schienle', 'Tomasz Serafin', 'Rafał Weron']",2025-05-28 11:41:46+00:00,https://arxiv.org/pdf/2506.00044v1,Applications,"['Applications', 'Machine Learning', 'Machine Learning']",Probabilistic intraday electricity price forecasting using generative machine learning,"The growing importance of intraday electricity trading in Europe calls for improved price forecasting and tailored decision-support tools. In this paper, we propose a novel generative neural network model to generate probabilistic path forecasts for intraday electricity prices and use them to construct effective trading strategies for Germany's continuous-time intraday market. Our method demonstrates competitive performance in terms of statistical evaluation metrics compared to two state-of-the-art statistical benchmark approaches. To further assess its economic value, we consider a realistic fixed-volume trading scenario and propose various strategies for placing market sell orders based on the path forecasts. Among the different trading strategies, the price paths generated by our generative model lead to higher profit gains than the benchmark methods. Our findings highlight the potential of generative machine learning tools in electricity price forecasting and underscore the importance of economic evaluation.",2025-05-28 11:41:46+00:00,http://arxiv.org/abs/2506.00044v1
2505.12617v1,"['Qingyan Xiang', 'Yubai Yuan', 'Dongyuan Song', 'Usman J. Wudil', 'Muktar H. Aliyu', 'C. William Wester', 'Bryan E. Shepherd']",2025-05-19 02:02:43+00:00,https://arxiv.org/pdf/2505.12617v1,Methodology,"['Methodology', 'Applications']",Double machine learning to estimate the effects of multiple treatments and their interactions,"Causal inference literature has extensively focused on binary treatments, with relatively fewer methods developed for multi-valued treatments. In particular, methods for multiple simultaneously assigned treatments remain understudied despite their practical importance. This paper introduces two settings: (1) estimating the effects of multiple treatments of different types (binary, categorical, and continuous) and the effects of treatment interactions, and (2) estimating the average treatment effect across categories of multi-valued regimens. To obtain robust estimates for both settings, we propose a class of methods based on the Double Machine Learning (DML) framework. Our methods are well-suited for complex settings of multiple treatments/regimens, using machine learning to model confounding relationships while overcoming regularization and overfitting biases through Neyman orthogonality and cross-fitting. To our knowledge, this work is the first to apply machine learning for robust estimation of interaction effects in the presence of multiple treatments. We further establish the asymptotic distribution of our estimators and derive variance estimators for statistical inference. Extensive simulations demonstrate the performance of our methods. Finally, we apply the methods to study the effect of three treatments on HIV-associated kidney disease in an adult HIV cohort of 2455 participants in Nigeria.",2025-05-19 02:02:43+00:00,http://arxiv.org/abs/2505.12617v1
2511.23118v1,"['Stefaniya Kozhevnikova', 'Denis Yukhnenko', 'Giulio Scola', 'Seena Fazel']",2025-11-28 12:03:45+00:00,https://arxiv.org/pdf/2511.23118v1,Methodology,"['Methodology', 'Machine Learning']",Machine learning for violence prediction: a systematic review and critical appraisal,"Purpose To conduct a systematic review of machine learning models for predicting violent behaviour by synthesising and appraising their validity, usefulness, and performance.
  Methods We systematically searched nine bibliographic databases and Google Scholar up to September 2025 for development and/or validation studies on machine learning methods for predicting all forms of violent behaviour. We synthesised the results by summarising discrimination and calibration performance statistics and evaluated study quality by examining risk of bias and clinical utility.
  Results We identified 38 studies reporting the development and validation of 40 models. Most studies reported Area Under the Curve (AUC) as the discrimination statistic with a range of 0.68-0.99. Only eight studies reported calibration performance, and three studies reported external validation. 31 studies had a high risk of bias, mainly in the analysis domain, and three studies had low risk of bias. The overall clinical utility of violence prediction models is poor, as indicated by risks of overfitting due to small samples, lack of transparent reporting, and low generalisability.
  Conclusion Although black box machine learning models currently have limited applicability in clinical settings, they may show promise for identifying high-risk individuals. We recommend five key considerations for violence prediction modelling: (i) ensuring methodological quality (e.g. following guidelines) and interdisciplinary collaborations; (ii) using black box algorithms only for highly complex data; (iii) incorporating dynamic predictions to allow for risk monitoring; (iv) developing more trustworthy algorithms using explainable methods; and (v) applying causal machine learning approaches where appropriate.",2025-11-28 12:03:45+00:00,http://arxiv.org/abs/2511.23118v1
2402.07521v2,"['Tomasz Żądło', 'Adam Chwila']",2025-07-10 17:52:10+00:00,https://arxiv.org/pdf/2402.07521v2,Methodology,"['Methodology', 'Econometrics', 'Machine Learning']",A step towards the integration of machine learning and classic model-based survey methods,"The usage of machine learning methods in traditional surveys including official statistics, is still very limited. Therefore, we propose a predictor supported by these algorithms, which can be used to predict any population or subpopulation characteristics. Machine learning methods have already been shown to be very powerful in identifying and modelling complex and nonlinear relationships between the variables, which means they have very good properties in case of strong departures from the classic assumptions. Therefore, we analyse the performance of our proposal under a different set-up, which, in our opinion, is of greater importance in real-life surveys. We study only small departures from the assumed model to show that our proposal is a good alternative, even in comparison with optimal methods under the model. Moreover, we propose the method of the ex ante accuracy estimation of machine learning predictors, giving the possibility of the accuracy comparison with classic methods. The solution to this problem is indicated in the literature as one of the key issues in integrating these approaches. The simulation studies are based on a real, longitudinal dataset, where the prediction of subpopulation characteristics is considered.",2024-02-12 09:43:17+00:00,http://arxiv.org/abs/2402.07521v2
2401.06899v1,['Xiaofei Chen'],2024-01-12 21:33:17+00:00,https://arxiv.org/pdf/2401.06899v1,Machine Learning,"['Machine Learning', 'Applications']",Analyses and Concerns in Precision Medicine: A Statistical Perspective,"This article explores the critical role of statistical analysis in precision medicine. It discusses how personalized healthcare is enhanced by statistical methods that interpret complex, multidimensional datasets, focusing on predictive modeling, machine learning algorithms, and data visualization techniques. The paper addresses challenges in data integration and interpretation, particularly with diverse data sources like electronic health records (EHRs) and genomic data. It also delves into ethical considerations such as patient privacy and data security. In addition, the paper highlights the evolution of statistical analysis in medicine, core statistical methodologies in precision medicine, and future directions in the field, emphasizing the integration of artificial intelligence (AI) and machine learning (ML).",2024-01-12 21:33:17+00:00,http://arxiv.org/abs/2401.06899v1
2504.12450v1,"['Ziqi Li', 'Zhan Peng']",2025-04-16 19:31:42+00:00,https://arxiv.org/pdf/2504.12450v1,Machine Learning,"['Machine Learning', 'Econometrics', 'Machine Learning']",Can Moran Eigenvectors Improve Machine Learning of Spatial Data? Insights from Synthetic Data Validation,"Moran Eigenvector Spatial Filtering (ESF) approaches have shown promise in accounting for spatial effects in statistical models. Can this extend to machine learning? This paper examines the effectiveness of using Moran Eigenvectors as additional spatial features in machine learning models. We generate synthetic datasets with known processes involving spatially varying and nonlinear effects across two different geometries. Moran Eigenvectors calculated from different spatial weights matrices, with and without a priori eigenvector selection, are tested. We assess the performance of popular machine learning models, including Random Forests, LightGBM, XGBoost, and TabNet, and benchmark their accuracies in terms of cross-validated R2 values against models that use only coordinates as features. We also extract coefficients and functions from the models using GeoShapley and compare them with the true processes. Results show that machine learning models using only location coordinates achieve better accuracies than eigenvector-based approaches across various experiments and datasets. Furthermore, we discuss that while these findings are relevant for spatial processes that exhibit positive spatial autocorrelation, they do not necessarily apply when modeling network autocorrelation and cases with negative spatial autocorrelation, where Moran Eigenvectors would still be useful.",2025-04-16 19:31:42+00:00,http://arxiv.org/abs/2504.12450v1
2409.02668v2,['Laurent Younes'],2025-05-13 23:40:29+00:00,https://arxiv.org/pdf/2409.02668v2,Machine Learning,"['Machine Learning', 'Machine Learning']",Introduction to Machine Learning,"This book introduces the mathematical foundations and techniques that lead to the development and analysis of many of the algorithms that are used in machine learning. It starts with an introductory chapter that describes notation used throughout the book and serve at a reminder of basic concepts in calculus, linear algebra and probability and also introduces some measure theoretic terminology, which can be used as a reading guide for the sections that use these tools. The introductory chapters also provide background material on matrix analysis and optimization. The latter chapter provides theoretical support to many algorithms that are used in the book, including stochastic gradient descent, proximal methods, etc. After discussing basic concepts for statistical prediction, the book includes an introduction to reproducing kernel theory and Hilbert space techniques, which are used in many places, before addressing the description of various algorithms for supervised statistical learning, including linear methods, support vector machines, decision trees, boosting, or neural networks. The subject then switches to generative methods, starting with a chapter that presents sampling methods and an introduction to the theory of Markov chains. The following chapter describe the theory of graphical models, an introduction to variational methods for models with latent variables, and to deep-learning based generative models. The next chapters focus on unsupervised learning methods, for clustering, factor analysis and manifold learning. The final chapter of the book is theory-oriented and discusses concentration inequalities and generalization bounds.",2024-09-04 12:51:41+00:00,http://arxiv.org/abs/2409.02668v2
2311.01709v1,"['Yuhang Wu', 'Jinghai He', 'Zeyu Zheng']",2023-11-03 04:36:36+00:00,https://arxiv.org/pdf/2311.01709v1,Methodology,"['Methodology', 'Machine Learning']",Causal inference with Machine Learning-Based Covariate Representation,"Utilizing covariate information has been a powerful approach to improve the efficiency and accuracy for causal inference, which support massive amount of randomized experiments run on data-driven enterprises. However, state-of-art approaches can become practically unreliable when the dimension of covariate increases to just 50, whereas experiments on large platforms can observe even higher dimension of covariate. We propose a machine-learning-assisted covariate representation approach that can effectively make use of historical experiment or observational data that are run on the same platform to understand which lower dimensions can effectively represent the higher-dimensional covariate. We then propose design and estimation methods with the covariate representation. We prove statistically reliability and performance guarantees for the proposed methods. The empirical performance is demonstrated using numerical experiments.",2023-11-03 04:36:36+00:00,http://arxiv.org/abs/2311.01709v1
