arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2509.09431v1,"['Masashi Tokuda', 'Fumiya Matsumoto', 'Noriaki Maeda', 'Tomo Higashihara', 'Mai Nakao', 'Mori Watanabe', 'Sanghyun Lee', 'Ryoya Nakamura', 'Masaki Maeda', 'Nan Jiang', 'Di Yue', 'Hideki Narita', 'Kazushi Aoyama', 'Takeshi Mizushima', 'Jun-ichiro Ohe', 'Teruo Ono', 'Xiaofeng Jin', 'Kensuke Kobayashi', 'Yasuhiro Niimi']",2025-09-11 13:15:48+00:00,https://arxiv.org/pdf/2509.09431v1,Superconductivity,"['Superconductivity', 'Mesoscale and Nanoscale Physics', 'Materials Science']",Observation of the crossover from quantum fluxoid to half-quantum fluxoid in a chiral superconducting device,"Topological superconductors are one of the intriguing material groups from the viewpoint of not only condensed matter physics but also industrial application such as quantum computers based on Majorana fermion. For the real application, developments of the thin-film topological superconductors are highly desirable. Bi/Ni bilayer is a possible candidate for thin-film chiral superconductors where the time-reversal symmetry is broken. Here we report the phase shift of resistance oscillations by half flux quantum in a ring-shaped device of epitaxial Bi/Ni bilayer induced by a small magnetic field through the ring. The half quantum fluxoid can be a decisive evidence for unconventional superconductors where the superconducting order parameter has an internal degree of freedom. The present result provides a functional operating principle for quantum devices where the phase of the supercurrent can be shifted by πwith a small magnetic field, based on the internal degree of freedom possessed by topological superconductivity.",2025-09-11 13:15:48+00:00,http://arxiv.org/abs/2509.09431v1
2512.05873v1,"['Thomas Luschmann', 'Tahereh Sadat Parvini', 'Lukas Niekamp', 'Achim Marx', 'Rudolf Gross', 'Hans Huebl']",2025-12-05 16:49:59+00:00,https://arxiv.org/pdf/2512.05873v1,Mesoscale and Nanoscale Physics,"['Mesoscale and Nanoscale Physics', 'Materials Science']",Resolving Abrikosov vortex entry in superconducting nano-string resonators via displacement-noise spectroscopy in cavity-optomechanics,"Abrikosov vortices in type-II superconductors critically influence current flow and coherence, thereby imposing fundamental limits on superconducting quantum technologies. Quantum circuits employ superconducting elements at micro- and mesoscopic scales, where individual vortices can significantly impact device performance, necessitating investigation of vortex entry, motion, and pinning in these constrained geometries. Cavity-optomechanical platforms combining flux-tunable microwave resonators with superconducting nanomechanical elements offer a promising route to the single-photon strong-coupling regime and enable highly sensitive probing of the mechanical degree of freedom under elevated magnetic fields. Here, we exploit this platform to investigate vortex entry processes at the single-event level. We observe discrete jumps of the mechanical resonance frequency attributable to individual vortex entry, corresponding to attonewton-scale forces and allowing quantitative extraction of single-vortex pinning energies. These signatures are superimposed on a smooth power-law background characteristic of the collective Campbell-regime of vortex elasticity. Our results establish optomechanics-inspired sensing as a powerful method for exploring fundamental superconducting properties and identifying decoherence pathways in quantum circuits. Beyond advancing vortex physics, this work opens new opportunities for integrating mechanical sensing into superconducting device architectures, bridging condensed matter physics and quantum information science.",2025-12-05 16:49:59+00:00,http://arxiv.org/abs/2512.05873v1
2509.13303v1,"['Avior Almoalem', 'Sajilesh Kunhiparambath', 'Roni Anna Gofman', 'Yuval Nitzav', 'Ilay Mangel', 'Nitzan Ragoler', 'Jun Fujii', 'Ivana Vobornik', 'Francois Bertran', 'Amit Kanigel', 'Jonathan Ruhman', 'Vidya Madhavan']",2025-09-16 17:55:39+00:00,https://arxiv.org/pdf/2509.13303v1,Superconductivity,"['Superconductivity', 'Mesoscale and Nanoscale Physics', 'Materials Science', 'Strongly Correlated Electrons']",Mixed Triplet-Singlet Order Parameter in Decoupled Superconducting 1H Monolayers of Transition-Metal Dichalcogenides,"Understanding the emergence of unconventional superconductivity, where the order parameter deviates from simple isotropic s-wave pairing, is a central puzzle in condensed matter physics. Transition-metal dichalcogenides (TMDCs), though generally regarded as conventional superconductors, display signatures of this unusual behavior and thus provide a particularly intriguing platform to explore how exotic states arise. Here we investigate the misfit compound (SnS)$_{1.15}$(TaS$_2$), a heterostructure composed of alternating SnS and 1H-TaS$_2$ layers. Using transport, photoemission, and scanning tunneling spectroscopy, we demonstrate that the SnS layers effectively decouple the TaS$_2$ into electronically isolated 1H sheets. In this limit, the tunneling density of states reveals a clear two-gap superconducting spectrum with T$_c \sim$ 3.1 K. A theoretical model based on lack of inversion symmetry and finite-range attraction reproduces the observed multi-gap structure as a mixed singlet-triplet state. These results establish misfit compounds as a powerful platform for studying unconventional superconductivity in isolated 1H layers and for realizing multiple uncoupled superconductors within a single crystal.",2025-09-16 17:55:39+00:00,http://arxiv.org/abs/2509.13303v1
2502.07475v1,"['Pavan Kumar Meena', 'Dibyendu Samanta', 'Sonika Jangid', 'Roshan Kumar Kushwaha', 'Rhea Stewart', 'Adrian D. Hillier', 'Sudeep Kumar Ghosh', 'Ravi Prakash Singh']",2025-02-11 11:35:19+00:00,https://arxiv.org/pdf/2502.07475v1,Superconductivity,['Superconductivity'],"Topological superconductivity in hourglass Dirac chain metals (Ti, Hf)IrGe","Realizing topological superconductivity in stoichiometric materials is a key challenge in condensed matter physics. Here, we report the discovery of ternary germanide superconductors, $M$IrGe ($M$ = Ti, Hf), as prime candidates for topological superconductivity, predicted to exhibit nonsymmorphic symmetry-protected hourglass Dirac chains. Using comprehensive thermodynamic and muon-spin rotation/relaxation ($μ$SR) measurements, we establish these materials as conventional bulk type-II superconductors with transition temperatures of 2.24(5) K for TiIrGe and 5.64(4) K for HfIrGe, featuring a full gap and preserved time-reversal symmetry. First-principles calculations reveal striking topological features in $M$IrGe, including hourglass-shaped bulk dispersions and a Dirac chain -- a ring of fourfold-degenerate Dirac points protected by nonsymmorphic symmetry. Each Dirac point corresponds to the neck of the hourglass dispersion, while the Dirac chain gives rise to drumhead-like surface states near the Fermi level. Additionally, nontrivial $\mathbb{Z}_2$ topology leads to isolated Dirac surface states with helical spin textures that disperse across the Fermi level, forming an ideal platform for proximity-induced topological superconductivity. The coexistence of conventional bulk superconductivity, symmetry-protected hourglass topology, and helical spin-textured surface states establishes $M$IrGe as a rare and robust platform to realize topological superconductivity, opening new avenues for next-generation quantum technologies.",2025-02-11 11:35:19+00:00,http://arxiv.org/abs/2502.07475v1
2506.04601v1,"['Jun Ge', 'Xiaoqi Liu', 'Pinyuan Wang', 'Haowen Pang', 'Qiangwei Yin', 'Hechang Lei', 'Ziqiang Wang', 'Jian Wang']",2025-06-05 03:38:54+00:00,https://arxiv.org/pdf/2506.04601v1,Superconductivity,"['Superconductivity', 'Mesoscale and Nanoscale Physics']",Nonreciprocal superconducting critical currents with normal state field trainability in kagome superconductor CsV3Sb5,"Determining time-reversal symmetry (TRS) and chirality in the superconducting state and its relation to the symmetry and topology in the normal state are important issues in modern condensed matter physics. Here, we report the observation of nonreciprocal superconducting critical currents (Ic) at zero applied magnetic field: Ic exhibits different values in opposite directions, in both flakes and micro-bridges of the kagome superconductor CsV3Sb5. Such spontaneous nonreciprocity requires TRS and inversion symmetry breakings. We find that the direction of asymmetry changes randomly in repeated sample heating to 300 K and cooling into the zero-resistance state, consistent with the expected behavior arising from spontaneous TRS breaking. Crucially, on applying a perpendicular magnetic field at 300 K, above the charge density wave (CDW) transition at TCDW in this compound and removing it to zero well above the superconducting onset critical temperature (Tc), the direction of the Ic asymmetry consistently flips on changing the direction of the field. This magnetic field training ascertains that the CDW state above the superconducting transition temperature may also break the Z2 TRS and has a macroscopic directionality which can be changed by a uniform training field. The symmetry breaking continues into the superconducting state and gives rise to the nonreciprocal superconducting critical currents. These results indicate the loop-current CDW normal state with topological features in CsV3Sb5. Our observations provide direct evidence for the TRS breaking in kagome superconductor CsV3Sb5, and offer new insights into the mechanism of TRS breaking in kagome superconductors.",2025-06-05 03:38:54+00:00,http://arxiv.org/abs/2506.04601v1
2508.18099v1,"['Xiupeng Sun', 'Zhiyuan Wei', 'Min Shan', 'Shuting Peng', 'Yang Luo', 'Jianchang Shen', 'Linwei Huai', 'Yu Miao', 'Zhipeng Ou', 'Mehmet Onbasli', 'Zhenyu Wang', 'Tao Wu', 'Junfeng He', 'Xianhui Chen']",2025-08-25 15:01:42+00:00,https://arxiv.org/pdf/2508.18099v1,Superconductivity,"['Superconductivity', 'Strongly Correlated Electrons']",Anomalous narrow-band correlation in a natural superconducting heterostructure,"A new frontier in condensed matter physics is to stack atomically thin layered-materials with different properties and create intriguing phenomena which do not exist in any of the constituent layers. Transition metal dichalcogenide 4Hb-TaS$_2$, with an alternating stacking of a spin liquid candidate 1T-TaS$_2$ and a superconductor 1H-TaS$_2$, is a natural heterostructure for such a purpose. Recently, rare phenomena are indeed observed, including chiral superconductivity, two-component nematic superconductivity, topological surface superconductivity and enigmatic magnetic memory. A widely proposed starting point to understand such a mysterious heterostructure requires strong electronic correlation, presumably provided by 1T-TaS$_2$ layers with a narrow flat band near the Fermi level ($E_F$). Here, by using angle-resolved photoemission spectroscopy, we reveal the theoretically expected flat band near $E_F$ in the energy-momentum space for the first time. However, this flat band only exists on the 1T-TaS$_2$ terminated surface layer with broken translational symmetry, but not on the 1T-TaS$_2$ layers buried in the bulk. These results directly challenge the foundation of the current theoretical paradigm. On the 1T-TaS$_2$ terminated surface layer, we further reveal a pseudogap and an anomalous doping effect. These phenomena and the dichotomy between surface and bulk layers also shed new light on the unusual coexistence of distinct electronic orders in this mysterious heterostructure.",2025-08-25 15:01:42+00:00,http://arxiv.org/abs/2508.18099v1
2602.10351v1,"['Humberto M. Silva', 'Francisco Dinola Neto', 'Griffith M. A. R.', 'Minos A. Neto', 'Octavio D. R. Salmon', 'Mucio A. Continentino', 'Amos Troper']",2026-02-10 22:46:56+00:00,https://arxiv.org/pdf/2602.10351v1,Strongly Correlated Electrons,['Strongly Correlated Electrons'],Superconductivity in strongly correlated systems for local repulsive interactions,"The understanding of the mechanisms responsible for superconductivity in strongly correlated systems is an interesting and important subject in condensed matter physics. Several theoretical proposals were considered for these systems. The Coulomb interaction between electrons allow a new approach to study this problem. In this paper, we use a usual Hubbard model with a local repulsive interaction to describe a 2D system. The system of equations are solved using the Green's functions method, within a Hubbard-I mean field approximation, which allows to treat the strong interaction limit. We consider both cases of attractive and repulsive interactions and obtain the zero temperature phase diagram of the model. Our results show, in the repulsive case, the existence of a superconducting ground state mediated by the kinetic electronic energy and described by a non-local order parameter. A minimum value of the repulsive interaction $U_{min}$ is required to create a pairing state. At finite temperatures, for strong interactions, the critical temperature $T_c$ shows a saturation similar to the Bose-Einstein condensation observed for strong attractive interactions.",2026-02-10 22:46:56+00:00,http://arxiv.org/abs/2602.10351v1
2406.07260v2,"['Sangyun Lee', 'Myungjun Kang', 'Duk Y. Kim', 'Jihyun Kim', 'Suyeon Cho', 'Sangmo Cheon', 'Tuson Park']",2025-05-14 19:52:21+00:00,https://arxiv.org/pdf/2406.07260v2,Superconductivity,['Superconductivity'],Evidence of surface $p$-wave superconductivity and higher-order topology in MoTe$_2$,"Exploration of nontrivial superconductivity and electronic band topology is at the core of condensed matter physics and applications to quantum information. The transition-metal dichalcogenide (TMDC) MoTe$_2$ has been proposed as an ideal candidate to explore the interplay between topology and superconductivity, but their studies remain limited regarding the required high-pressure environments. Here, we observe proximity-induced surface $p$-wave superconductivity, and investigate the higher-order topological nature of MoTe$_2$ in its 1T$'$ phase, which emerges from the T$_d$ phase through a high-pressure-induced topological phase transition. Using surface-sensitive soft-point-contact Andreev reflection spectroscopy, we confirm the emergence of surface $s+p$-wave superconductivity via the BTK model as well as a zero-bias conductance peak. Such surface $p$-wave superconductivity emerges via the proximity effect between an $s$-wave superconducting band and a second-order topological band, which is protected by the time-reversal and inversion symmetries. The temperature dependence of the surface $p$-wave superconducting gap shows a correlation with that of the bulk $s$-wave gap, as well as its suppression by an external magnetic field or a reduction in pressure, implying its proximity-induced origin. Moreover, we suggest that the topological hinge states, derived from second-order topological bands, evolve into zero-energy Majorana corner states in this proximity-effect-induced third-order topological superconducting phase. These results demonstrate the potential realization of topological superconductivity in MoTe$_2$, thus opening a pathway for studying various topological natures of TMDC materials.",2024-06-11 13:39:35+00:00,http://arxiv.org/abs/2406.07260v2
2406.11344v1,"['Ivan A. Troyan', 'Dmitrii V. Semenok', 'Andrey V. Sadakov', 'Igor S. Lyubutin', 'Vladimir M. Pudalov']",2024-06-17 09:07:54+00:00,https://arxiv.org/pdf/2406.11344v1,Superconductivity,['Superconductivity'],"Progress, problems and prospects of room-temperature superconductivity","Discovery of superconductivity at megabar (MB) pressures in hydrogen sulfide H3S, then in metal polyhydrides, starting with binary, LaH10, etc., and ending with ternary ones, including (La, Y)H10, revolutionized the field of condensed matter physics. These discoveries strengthen hopes for solution of the century-old problem of creating materials that are superconducting at room temperature. In experiments performed over the past 5 years at MB pressures, in addition to the synthesis of hydrides itself, their physical properties were studied using optical, X-ray and Mossbauer spectroscopy, as well as galvanomagnetic measurement techniques. This paper presents the major results of galvanomagnetic studies, including measurements in high static (up to 21T) and pulsed (up to 70T) magnetic fields. Measurements of resistance drops to vanishingly small level at temperatures below the critical Tc value, a decrease in the critical temperature Tc with increasing magnetic field, as well as diamagnetic screening, indicate the superconducting state of the polyhydrides. The results of measurements of the isotope effect, together with the effect of magnetic impurities on Tc, indicate the electron-phonon mechanism of electron pairing. However, electron-electron correlations in polyhydrides are by no means small, both in the superconducting and normal states. It is possible that this is precisely what accounts for the unusual properties of polyhydrides that have not yet received a satisfactory explanation, such as a linear temperature dependence of the second critical field Hc2(T), a linear dependence of resistance R(T), and a linear magnetoresistance, very similar to that discovered by P. L. Kapitza in 1929.",2024-06-17 09:07:54+00:00,http://arxiv.org/abs/2406.11344v1
2510.12250v1,"['Chaoxin Huang', 'Jingyuan Li', 'Xing Huang', 'Hengyuan Zhang', 'Deyuan Hu', 'Mengwu Huo', 'Xiang Chen', 'Zhen Chen', 'Hualei Sun', 'Meng Wang']",2025-10-14 08:00:11+00:00,https://arxiv.org/pdf/2510.12250v1,Superconductivity,['Superconductivity'],Superconductivity in monolayer-trilayer phase of La$_3$Ni$_2$O$_7$ under high pressure,"The discovery of 80 K superconductivity in pressurized bilayer Ruddlesden-Popper (RP) nickelate La$_3$Ni$_2$O$_7$ has established a new high-temperature superconductor family. The quest to understand the governing principles of RP nickelate superconductivity has become a central focus in condensed matter physics. Here, we report a critical advance by synthesizing and investigating a distinct structural polymorph of the same compound: the monolayer-trilayer (1313) hybrid phase of La$_3$Ni$_2$O$_7$. Under high pressure, synchrotron X-ray diffraction and Raman spectroscopy reveal a structural transition from the orthorhombic $Cmmm$ to the tetragonal $P4/mmm$ space group at 13~GPa. Above 19 GPa, the phase exhibits a clear superconducting transition, confirmed by a zero-resistance state, albeit at a significantly reduced temperature of 3.6 K. The stark contrast with the 80 K transition in the bilayer phase provides a uniquely clean experimental comparison. Our results demonstrate that the superconducting transition temperature is directly governed by the nature of the interlayer coupling, and the bilayer NiO$_6$ block as the essential structural motif for achieving high-$T_\text{c}$ superconductivity in the RP nickelates.",2025-10-14 08:00:11+00:00,http://arxiv.org/abs/2510.12250v1
2409.00660v1,"['Lu Cao', 'Yucheng Xue', 'Yingbo Wang', 'Fu-Chun Zhang', 'Jian Kang', 'Hong-Jun Gao', 'Jinhai Mao', 'Yuhang Jiang']",2024-09-01 08:26:05+00:00,https://arxiv.org/pdf/2409.00660v1,Superconductivity,"['Superconductivity', 'Mesoscale and Nanoscale Physics', 'Strongly Correlated Electrons']",Directly visualizing nematic superconductivity driven by the pair density wave in NbSe$_2$,"Pair density wave (PDW) is a distinct superconducting state characterized by a periodic modulation of its order parameter in real space. Its intricate interplay with the charge density wave (CDW) state is a continuing topic of interest in condensed matter physics. While PDW states have been discovered in cuprates and other unconventional superconductors, the understanding of diverse PDWs and their interactions with different types of CDWs remains limited. Here, utilizing scanning tunneling microscopy, we unveil the subtle correlations between PDW ground states and two distinct CDW phases -- namely, anion-centered-CDW (AC-CDW) and hollow-centered-CDW (HC-CDW) -- in 2H-NbSe$_2$. In both CDW regions, we observe coexisting PDWs with a commensurate structure that aligns with the underlying CDW phase. The superconducting gap size, $Δ(r)$, related to the pairing order parameter is in phase with the charge density in both CDW regions. Meanwhile, the coherence peak height, $H(r)$, qualitatively reflecting the electron-pair density, exhibits a phase difference of approximately $2π/3$ relative to the CDW. The three-fold rotational symmetry is preserved in the HC-CDW region but is spontaneously broken in the AC-CDW region due to the PDW state, leading to the emergence of nematic superconductivity.",2024-09-01 08:26:05+00:00,http://arxiv.org/abs/2409.00660v1
2410.20177v1,"['Roberto Lo Conte', 'Jens Wiebe', 'Stephan Rachel', 'Dirk K. Morr', 'Roland Wiesendanger']",2024-10-26 13:16:45+00:00,https://arxiv.org/pdf/2410.20177v1,Superconductivity,"['Superconductivity', 'Mesoscale and Nanoscale Physics']",Magnet-superconductor hybrid quantum systems: a materials platform for topological superconductivity,"Magnet-superconductor hybrid (MSH) systems have recently emerged as one of the most significant developments in condensed matter physics. This has generated, in the last decade, a steadily rising interest in the understanding of their unique properties. They have been proposed as one of the most promising platforms for the establishment of topological superconductivity, which holds high potential for application in future quantum information technologies. Scanning tunneling microscopy (STM) and spectroscopy (STS) plays a crucial role in the race to unveil the fundamental origin of the unique properties of MSH systems, with the aim to discover new hybrid quantum materials capable of hosting topologically non-trivial unconventional superconducting phases. In particular, the combination of STM studies with tight-binding model calculations have represented, so far, the most successful approach to unveil and explain the emergent electronic properties of MSHs. The scope of this review is to offer a broad perspective on the field of MSHs from an atomic-level investigation point-of-view. The focus is on discussing the link between the magnetic ground state hosted by the hybrid system and the corresponding emergent superconducting phase. This is done for MSHs with both one-dimensional (atomic chains) and two-dimensional (atomic lattices and thin films) magnetic systems proximitized to conventional s-wave superconductors. We present a systematic categorization of the experimentally investigated systems with respect to defined experimentally accessible criteria to verify or falsify the presence of topological superconductivity and Majorana edge modes. Given the vast number of publications on the topic, we limit ourselves to discuss works which are most relevant to the search for topological superconductivity.",2024-10-26 13:16:45+00:00,http://arxiv.org/abs/2410.20177v1
2507.09779v1,"['O. Gerguri', 'D. Das', 'V. Sazgari', 'H. X. Liu', 'C. Mielke', 'P. Kràl', 'S. S. Islam', 'J. N. Graham', 'V. Grinenko', 'R. Sarkar', 'T. Shiroka', 'J. -X. Yin', 'J. Chang', 'R. Thomale', 'H. H. Klauss', 'R. Khasanov', 'Y. Shi', 'H. Luetkens', 'Z. Guguchia']",2025-07-13 20:24:39+00:00,https://arxiv.org/pdf/2507.09779v1,Superconductivity,"['Superconductivity', 'Materials Science']",Distinct Uniaxial Stress and Pressure Fingerprint of Superconductivity in the 3D Kagome Lattice Compound CeRu2,"The exploration of tunable superconductivity in strongly correlated electron systems is a central pursuit in condensed matter physics, with implications for both fundamental understanding and potential applications. The Laves phase CeRu$_{2}$, a pyrochlore compound, exhibits a three-dimensional (3D) Kagome lattice type geometry giving rise to flat bands and degenerate Dirac points, where band structure features intertwine with strong multi-orbital interaction effects deriving from its correlated electronic structure. Here, we combine muon spin rotation ($μ$SR), uniaxial in-plane stress, and hydrostatic pressure to probe the superconducting state of CeRu$_{2}$. Uniaxial stress up to 0.22 GPa induces a dome-shaped evolution of the critical temperature $T_{\rm c}$, with an initial plateau, successively followed by enhancement and suppression without any structural phase transition. Stress is further found to drive a crossover from anisotropic to isotropic $s$-wave pairing. In contrast, hydrostatic pressure up to 2.2 GPa leaves $T_{\rm c}$ largely unchanged but alters the superfluid density from exponential to linear behavior at low temperatures, indicative of nodal superconductivity under hydrostatic pressure. Taken together, these results indicate that CeRu$_{2}$ occupies an ideal position in parameter space, enabling highly responsive and multifold tunability of superconductivity in this three-dimensional correlated electronic system. This warrants further quantitative analysis of the interplay between lattice geometry, electronic correlations, and pairing symmetry.",2025-07-13 20:24:39+00:00,http://arxiv.org/abs/2507.09779v1
2302.10710v1,['K. Panda'],2023-02-21 14:53:18+00:00,https://arxiv.org/pdf/2302.10710v1,Superconductivity,['Superconductivity'],Experimental studies of superconducting gap structure and quantum fluctuations in novel superconductors and heavy fermion compounds,"Since its discovery more than a century ago, superconductivity has been at the epicentre of condensed matter physics research. The electron phonon coupling in conventional superconductors, which obeys BCS theory, causes an attractive interaction, resulting in a unique isotropic and fixed sign pairing symmetry ground state. Exotic pairing symmetries are hard to come by in this favourable interaction. While unconventional superconductivity is still a mystery, the potential for novel and exotic coupling symmetries due to the interplay of structural symmetries and Fermi surface (FS) topology makes it a fascinating research issue. In this thesis, we have investigated the magnetic, transport, and microscopic properties of the conventional superconductors HfIrSi, ZrIrSi, and novel superconductors ThCoC$_{2}$, CeIr$_{3}$, primarily through the use of a variety of complementary experimental techniques such as low temperature resistivity, magnetization, heat capacity, and muon spin rotation and relaxation measurements.",2023-02-21 14:53:18+00:00,http://arxiv.org/abs/2302.10710v1
2502.13690v1,"['Jun Fan', 'Xiao-Le Qiu', 'Zhong-Yi Lu', 'Kai Liu', 'Ben-Chao Gong']",2025-02-19 13:00:12+00:00,https://arxiv.org/pdf/2502.13690v1,Superconductivity,['Superconductivity'],Interfacial superconductivity in the type-III heterostructure SnSe$_2$/PtTe$_2$,"Interfacial superconductivity (IS) has been a topic of intense interest in the condensed matter physics, due to its unique properties and exotic photoelectrical performance. However, there are few reports about IS systems consisting of two insulators. Here, motivated by the emergence of an insulator-metal transition in the type-III heterostructure and the superconductivity in the some ""special"" two-dimensional (2D) semiconductors via the electron doping, we predict that 2D heterostructure SnSe$_2$/PtTe$_2$ is a model system for realizing the IS by using first-principles calculations. Our results show that due to the slight but crucial interlayer charge transfer, SnSe$_2$/PtTe$_2$ turns to be a type-III heterostructure with metallic properties and shows a superconducting transition with the critical temperature ($T_\text{c}$) of 3.73 K. Similar to the enhance electron-phonon coupling (EPC) in the electron doped SnSe$_2$ monolayer, the IS in the heterostructure SnSe$_2$/PtTe$_2$ mainly originates from the metallized SnSe$_2$ layer. Furthermore, we find that the superconductivity is sensitive to the tensile lattice strain, forming a dome-shaped superconducting phase diagram. Remarkably, at the 7\% tensile strain, the superconducting $T_\text{c}$ can increase more than twofold (8.80 K), resulting from the softened acoustic phonon at the M point and the enhanced EPC strength. Our study provides a concrete example for realizing IS in the type-III heterosturcture, which waits for future experimental verification.",2025-02-19 13:00:12+00:00,http://arxiv.org/abs/2502.13690v1
2305.05407v2,"['Cunyuan Jiang', 'Alessio Zaccone', 'Chandan Setty', 'Matteo Baggioli']",2023-05-16 02:51:07+00:00,https://arxiv.org/pdf/2305.05407v2,Superconductivity,"['Superconductivity', 'Materials Science', 'Strongly Correlated Electrons']",Glassy heat capacity from overdamped phasons and a hypothetical phason-induced superconductivity in incommensurate structures,"Phasons are collective low-energy modes that appear in disparate condensed matter systems such as quasicrystals, incommensurate structures, fluctuating charge density waves, and Moiré superlattices. They share several similarities with acoustic phonon modes, but they are not protected by any exact translational symmetry. As a consequence, they are subject to a wavevector independent damping, and they develop a finite pinning frequency, which destroy their acoustic linearly propagating dispersion. Under a few and simple well-motivated assumptions, we compute the phason density of states, and we derive the phason heat capacity as a function of the temperature. Finally, imagining a hypothetical s-wave pairing channel with electrons, we compute the critical temperature $T_c$ of the corresponding superconducting state as a function of phason damping using the Eliashberg formalism. We find that for large phason damping, the heat capacity is linear in temperature, showing a distinctive glass-like behavior. Additionally, we observe that the phason damping can strongly enhance the effective Eliashberg coupling, and we reveal a sharp non-monotonic dependence of the superconducting temperature $T_c$ on the phason damping, with a maximum located at the underdamped to overdamped crossover scale. Our simple computations confirm the potential role of overdamped modes in explaining the glassy properties of incommensurate structures, but also in possibly inducing strongly-coupled superconductivity therein, and enhancing the corresponding $T_c$.",2023-05-09 12:54:05+00:00,http://arxiv.org/abs/2305.05407v2
2507.10700v1,"['Kirill Parshukov', 'Andreas P. Schnyder']",2025-07-14 18:17:00+00:00,https://arxiv.org/pdf/2507.10700v1,Superconductivity,"['Superconductivity', 'Mesoscale and Nanoscale Physics', 'Strongly Correlated Electrons']",Exotic superconducting states in altermagnets,"The interplay between magnetism and superconductivity is one of the central topics of condensed matter physics, which has recently been put into new light by the discovery of altermagnets. Here, we study this interplay from a fundamental symmetry perspective using irreducible co-representations of the altermagnetic spin-point groups. We construct and tabulate all symmetry-allowed pairing functions for altermagnets, which uncovers numerous exotic pairing states. We focus on three of them, namely: (i) a non-unitary superconductor with different spatial anisotropies for the spin-up and spin-down condensates, (ii) a half-and-half metal-superconductor where only electrons with one of the two spin components form Cooper pairs, and (iii) a spin chiral superconductor with spin-polarized edge states. Interestingly, the first of these three superconductors exhibits an unusual fractional ac Josephson current for only one of the two spin polarizations. We present phenomenological Ginzburg-Landau theories for these unconventional superconductors and show that they correspond to stable minima of the free energies. We examine their topological properties, study the effects of small spin-orbit coupling, consider possible material examples, and investigate their topological responses.",2025-07-14 18:17:00+00:00,http://arxiv.org/abs/2507.10700v1
2408.13663v1,"['Tu M. Cao', 'Igor I. Mazin']",2024-08-24 20:00:49+00:00,https://arxiv.org/pdf/2408.13663v1,Superconductivity,['Superconductivity'],A toy model for 2-dimensional spin-fluctuation-induced unconventional superconductivity,"Superconductivity had been one of the most enigmatic phenomena in condensed matter physics, puzzling the best theorists for 45 years, since the original discovery by Kamerlingh-Onnes in 1911 till the final solution by Bardeen, Cooper and Schrieffer (BCS) in 1957. The original BCS proposal assumed the highest-symmetry form for the superconducting order parameter Delta, namely, a constant, and a uniform pairing interaction due to attractive mediation of ionic vibration. While it was rather soon realized that generalizations onto k-dependent order parameters and anisotropic pairing interaction was straightforward, only thirty years later, upon the discovery of high-temperature superconductivity in cuprates, high-order angular dependence of Delta and repulsive interaction, mediated by spin fluctuations or Coulomb repulsion brought such ""unconventional"" into the spotlight. In 2008 yet another such system was discovered, and eventually the idea of repulsion-mediated unconventional superconductivity was generally accepted. Apart from the two specific systems mentioned above, a large number of various specific implementations of this idea have been proposed, and it is becoming increasingly clear that it is worth studying mathematically how unconventional superconductivity emerges, and with what properties, for a simple, but sufficiently general theoretical model. In our project, we study systematically unconventional superconductivity in an isotropic two-dimensional model system of electrons, subjected to repulsive interactions of a simple, but physically motivated form: a Dirac-delta function peaked at a particular momentum (from 0 to twice the Fermi momentum), or Gaussian of varying widths.",2024-08-24 20:00:49+00:00,http://arxiv.org/abs/2408.13663v1
