arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2312.16707v1,"['Jalal Etesami', 'Ali Habibnia', 'Negar Kiyavash']",2023-12-27 20:09:57+00:00,https://arxiv.org/pdf/2312.16707v1,Econometrics,"['Econometrics', 'Artificial Intelligence', 'Information Theory', 'Applications']",Modeling Systemic Risk: A Time-Varying Nonparametric Causal Inference Framework,"We propose a nonparametric and time-varying directed information graph (TV-DIG) framework to estimate the evolving causal structure in time series networks, thereby addressing the limitations of traditional econometric models in capturing high-dimensional, nonlinear, and time-varying interconnections among series. This framework employs an information-theoretic measure rooted in a generalized version of Granger-causality, which is applicable to both linear and nonlinear dynamics. Our framework offers advancements in measuring systemic risk and establishes meaningful connections with established econometric models, including vector autoregression and switching models. We evaluate the efficacy of our proposed model through simulation experiments and empirical analysis, reporting promising results in recovering simulated time-varying networks with nonlinear and multivariate structures. We apply this framework to identify and monitor the evolution of interconnectedness and systemic risk among major assets and industrial sectors within the financial network. We focus on cryptocurrencies' potential systemic risks to financial stability, including spillover effects on other sectors during crises like the COVID-19 pandemic and the Federal Reserve's 2020 emergency response. Our findings reveals significant, previously underrecognized pre-2020 influences of cryptocurrencies on certain financial sectors, highlighting their potential systemic risks and offering a systematic approach in tracking evolving cross-sector interactions within financial networks.",2023-12-27 20:09:57+00:00,http://arxiv.org/abs/2312.16707v1
2404.18499v1,['W. Benedikt Schmal'],2024-04-29 08:41:17+00:00,https://arxiv.org/pdf/2404.18499v1,General Economics,['General Economics'],Quantitative Tools for Time Series Analysis in Natural Language Processing: A Practitioners Guide,"Natural language processing tools have become frequently used in social sciences such as economics, political science, and sociology. Many publications apply topic modeling to elicit latent topics in text corpora and their development over time. Here, most publications rely on visual inspections and draw inference on changes, structural breaks, and developments over time. We suggest using univariate time series econometrics to introduce more quantitative rigor that can strengthen the analyses. In particular, we discuss the econometric topics of non-stationarity as well as structural breaks. This paper serves as a comprehensive practitioners guide to provide researchers in the social and life sciences as well as the humanities with concise advice on how to implement econometric time series methods to thoroughly investigate topic prevalences over time. We provide coding advice for the statistical software R throughout the paper. The application of the discussed tools to a sample dataset completes the analysis.",2024-04-29 08:41:17+00:00,http://arxiv.org/abs/2404.18499v1
2310.03435v1,"['Martin Magris', 'Alexandros Iosifidis']",2023-10-05 10:21:31+00:00,https://arxiv.org/pdf/2310.03435v1,Machine Learning,"['Machine Learning', 'Machine Learning', 'Econometrics']",Variational Inference for GARCH-family Models,"The Bayesian estimation of GARCH-family models has been typically addressed through Monte Carlo sampling. Variational Inference is gaining popularity and attention as a robust approach for Bayesian inference in complex machine learning models; however, its adoption in econometrics and finance is limited. This paper discusses the extent to which Variational Inference constitutes a reliable and feasible alternative to Monte Carlo sampling for Bayesian inference in GARCH-like models. Through a large-scale experiment involving the constituents of the S&P 500 index, several Variational Inference optimizers, a variety of volatility models, and a case study, we show that Variational Inference is an attractive, remarkably well-calibrated, and competitive method for Bayesian learning.",2023-10-05 10:21:31+00:00,http://arxiv.org/abs/2310.03435v1
2503.14940v1,['Andrei Voronin'],2025-03-19 07:15:28+00:00,https://arxiv.org/pdf/2503.14940v1,Econometrics,['Econometrics'],Linear programming approach to partially identified econometric models,"Sharp bounds on partially identified parameters are often given by the values of linear programs (LPs). This paper introduces a novel estimator of the LP value. Unlike existing procedures, our estimator is root-n-consistent, pointwise in the probability measure, whenever the population LP is feasible and finite. Our estimator is valid under point-identification, over-identifying constraints, and solution multiplicity. Turning to uniformity properties, we prove that the LP value cannot be uniformly consistently estimated without restricting the set of possible distributions. We then show that our estimator achieves uniform consistency under a condition that is minimal for the existence of any such estimator. We obtain computationally efficient, asymptotically normal inference procedure with exact asymptotic coverage at any fixed probability measure. To complement our estimation results, we derive LP sharp bounds in a general identification setting. We apply our findings to estimating returns to education. To that end, we propose the conditionally monotone IV assumption (cMIV) that tightens the classical monotone IV (MIV) bounds and is testable under a mild regularity condition. Under cMIV, university education in Colombia is shown to increase the average wage by at least $5.5\%$, whereas classical conditions fail to yield an informative bound.",2025-03-19 07:15:28+00:00,http://arxiv.org/abs/2503.14940v1
2505.00526v4,"[""Yanhao 'Max' Wei"", 'Zhenling Jiang']",2025-11-28 00:23:20+00:00,https://arxiv.org/pdf/2505.00526v4,Econometrics,"['Econometrics', 'Machine Learning', 'Computation']",Pre-Training Estimators for Structural Models: Application to Consumer Search,"We develop pre-trained estimators for structural econometric models. The estimator uses a neural net to recognize the structural model's parameter from data patterns. Once trained, the estimator can be shared and applied to different datasets at negligible cost and effort. Under sufficient training, the estimator converges to the Bayesian posterior given the data patterns. As an illustration, we construct a pretrained estimator for a sequential search model (available at pnnehome.github.io). Estimation takes only seconds and achieves high accuracy on 12 real datasets. More broadly, pretrained estimators can make structural models much easier to use and more accessible.",2025-05-01 13:51:01+00:00,http://arxiv.org/abs/2505.00526v4
2411.09258v1,"['Wenchao Xu', 'Xinyu Zhang']",2024-11-14 07:49:30+00:00,https://arxiv.org/pdf/2411.09258v1,Statistics Theory,"['Statistics Theory', 'Econometrics']",On Asymptotic Optimality of Least Squares Model Averaging When True Model Is Included,"Asymptotic optimality is a key theoretical property in model averaging. Due to technical difficulties, existing studies rely on restricted weight sets or the assumption that there is no true model with fixed dimensions in the candidate set. The focus of this paper is to overcome these difficulties. Surprisingly, we discover that when the penalty factor in the weight selection criterion diverges with a certain order and the true model dimension is fixed, asymptotic loss optimality does not hold, but asymptotic risk optimality does. This result differs from the corresponding result of Fang et al. (2023, Econometric Theory 39, 412-441) and reveals that using the discrete weight set of Hansen (2007, Econometrica 75, 1175-1189) can yield opposite asymptotic properties compared to using the usual weight set. Simulation studies illustrate the theoretical findings in a variety of settings.",2024-11-14 07:49:30+00:00,http://arxiv.org/abs/2411.09258v1
2509.01110v2,"['Ali Kakhbod', 'Peiyao Li']",2025-11-16 23:13:08+00:00,https://arxiv.org/pdf/2509.01110v2,General Economics,"['General Economics', 'Artificial Intelligence', 'Machine Learning', 'General Finance']",NoLBERT: A No Lookahead(back) Foundational Language Model,"We present NoLBERT, a lightweight, timestamped foundational language model for empirical research -- particularly for forecasting in economics, finance, and the social sciences. By pretraining exclusively on text from 1976 to 1995, NoLBERT avoids both lookback and lookahead biases (information leakage) that can undermine econometric inference. It exceeds domain-specific baselines on NLP benchmarks while maintaining temporal consistency. Applied to patent texts, NoLBERT enables the construction of firm-level innovation networks and shows that gains in innovation centrality predict higher long-run profit growth.",2025-09-01 04:07:10+00:00,http://arxiv.org/abs/2509.01110v2
2311.05288v1,"['Jochen Wulf', 'Juerg Meierhofer']",2023-11-09 11:32:37+00:00,https://arxiv.org/pdf/2311.05288v1,General Economics,['General Economics'],Towards a Taxonomy of Large Language Model based Business Model Transformations,"Research on the role of Large Language Models (LLMs) in business models and services is limited. Previous studies have utilized econometric models, technical showcases, and literature reviews. However, this research is pioneering in its empirical examination of the influence of LLMs at the firm level. The study introduces a detailed taxonomy that can guide further research on the criteria for successful LLM-based business model implementation and deepen understanding of LLM-driven business transformations. Existing knowledge on this subject is sparse and general. This research offers a more detailed business model design framework based on LLM-driven transformations. This taxonomy is not only beneficial for academic research but also has practical implications. It can act as a strategic tool for businesses, offering insights and best practices. Businesses can lev-erage this taxonomy to make informed decisions about LLM initiatives, ensuring that technology in-vestments align with strategic goals.",2023-11-09 11:32:37+00:00,http://arxiv.org/abs/2311.05288v1
2502.08440v4,"['Michael Pfarrhofer', 'Anna Stelzer']",2025-11-27 10:42:54+00:00,https://arxiv.org/pdf/2502.08440v4,Econometrics,"['Econometrics', 'Applications']",Scenario Analysis with Multivariate Bayesian Machine Learning Models,"We present an econometric framework that adapts tools for scenario analysis, such as variants of conditional forecasts and generalized impulse responses, for use with dynamic nonparametric models. The proposed algorithms are based on predictive simulation and sequential Monte Carlo methods. Their utility is demonstrated with three applications: (1) conditional forecasts based on stress test scenarios, measuring (2) macroeconomic risk under varying financial stress, and estimating the (3) asymmetric effects of financial shocks in the US and their international spillovers. Our empirical results indicate the importance of nonlinearities and asymmetries in relationships between macroeconomic and financial variables.",2025-02-12 14:30:57+00:00,http://arxiv.org/abs/2502.08440v4
2401.06611v1,"['Andrew Chesher', 'Adam M. Rosen', 'Yuanqi Zhang']",2024-01-12 14:58:07+00:00,https://arxiv.org/pdf/2401.06611v1,Econometrics,['Econometrics'],Robust Analysis of Short Panels,"Many structural econometric models include latent variables on whose probability distributions one may wish to place minimal restrictions. Leading examples in panel data models are individual-specific variables sometimes treated as ""fixed effects"" and, in dynamic models, initial conditions. This paper presents a generally applicable method for characterizing sharp identified sets when models place no restrictions on the probability distribution of certain latent variables and no restrictions on their covariation with other variables. In our analysis latent variables on which restrictions are undesirable are removed, leading to econometric analysis robust to misspecification of restrictions on their distributions which are commonplace in the applied panel data literature. Endogenous explanatory variables are easily accommodated. Examples of application to some static and dynamic binary, ordered and multiple discrete choice and censored panel data models are presented.",2024-01-12 14:58:07+00:00,http://arxiv.org/abs/2401.06611v1
2409.09894v2,"['Keyon Vafa', 'Susan Athey', 'David M. Blei']",2025-04-29 22:44:29+00:00,https://arxiv.org/pdf/2409.09894v2,Machine Learning,"['Machine Learning', 'Econometrics', 'Methodology', 'Machine Learning']",Estimating Wage Disparities Using Foundation Models,"The rise of foundation models marks a paradigm shift in machine learning: instead of training specialized models from scratch, foundation models are first trained on massive datasets before being adapted or fine-tuned to make predictions on smaller datasets. Initially developed for text, foundation models have also excelled at making predictions about social science data. However, while many estimation problems in the social sciences use prediction as an intermediate step, they ultimately require different criteria for success. In this paper, we develop methods for fine-tuning foundation models to perform these estimation problems. We first characterize an omitted variable bias that can arise when a foundation model is only fine-tuned to maximize predictive accuracy. We then provide a novel set of conditions for fine-tuning under which estimates derived from a foundation model are root-n-consistent. Based on this theory, we develop new fine-tuning algorithms that empirically mitigate this omitted variable bias. To demonstrate our ideas, we study gender wage decomposition. This is a statistical estimation problem from econometrics where the goal is to decompose the gender wage gap into components that can and cannot be explained by career histories of workers. Classical methods for decomposing the wage gap employ simple predictive models of wages which condition on coarse summaries of career history that may omit factors that are important for explaining the gap. Instead, we use a custom-built foundation model to decompose the gender wage gap, which captures a richer representation of career history. Using data from the Panel Study of Income Dynamics, we find that career history explains more of the gender wage gap than standard econometric models can measure, and we identify elements of career history that are omitted by standard models but are important for explaining the wage gap.",2024-09-15 23:22:21+00:00,http://arxiv.org/abs/2409.09894v2
2401.04050v1,['Christis Katsouris'],2024-01-08 17:40:22+00:00,https://arxiv.org/pdf/2401.04050v1,Econometrics,['Econometrics'],Robust Estimation in Network Vector Autoregression with Nonstationary Regressors,"This article studies identification and estimation for the network vector autoregressive model with nonstationary regressors. In particular, network dependence is characterized by a nonstochastic adjacency matrix. The information set includes a stationary regressand and a node-specific vector of nonstationary regressors, both observed at the same equally spaced time frequencies. Our proposed econometric specification correponds to the NVAR model under time series nonstationarity which relies on the local-to-unity parametrization for capturing the unknown form of persistence of these node-specific regressors. Robust econometric estimation is achieved using an IVX-type estimator and the asymptotic theory analysis for the augmented vector of regressors is studied based on a double asymptotic regime where both the network size and the time dimension tend to infinity.",2024-01-08 17:40:22+00:00,http://arxiv.org/abs/2401.04050v1
2302.14180v3,['Daoui Marouane'],2023-05-02 16:54:07+00:00,https://arxiv.org/pdf/2302.14180v3,Econometrics,['Econometrics'],Macroeconomic Forecasting using Dynamic Factor Models: The Case of Morocco,"This article discusses the use of dynamic factor models in macroeconomic forecasting, with a focus on the Factor-Augmented Error Correction Model (FECM). The FECM combines the advantages of cointegration and dynamic factor models, providing a flexible and reliable approach to macroeconomic forecasting, especially for non-stationary variables. We evaluate the forecasting performance of the FECM model on a large dataset of 117 Moroccan economic series with quarterly frequency. Our study shows that FECM outperforms traditional econometric models in terms of forecasting accuracy and robustness. The inclusion of long-term information and common factors in FECM enhances its ability to capture economic dynamics and leads to better forecasting performance than other competing models. Our results suggest that FECM can be a valuable tool for macroeconomic forecasting in Morocco and other similar economies.",2023-02-27 22:37:35+00:00,http://arxiv.org/abs/2302.14180v3
2505.13933v1,"['Qingyu Li', 'Chiranjib Mukhopadhyay', 'Abolfazl Bayat', 'Ali Habibnia']",2025-05-20 05:02:13+00:00,https://arxiv.org/pdf/2505.13933v1,Quantum Physics,"['Quantum Physics', 'Econometrics', 'Statistical Finance']",Quantum Reservoir Computing for Realized Volatility Forecasting,"Recent advances in quantum computing have demonstrated its potential to significantly enhance the analysis and forecasting of complex classical data. Among these, quantum reservoir computing has emerged as a particularly powerful approach, combining quantum computation with machine learning for modeling nonlinear temporal dependencies in high-dimensional time series. As with many data-driven disciplines, quantitative finance and econometrics can hugely benefit from emerging quantum technologies. In this work, we investigate the application of quantum reservoir computing for realized volatility forecasting. Our model employs a fully connected transverse-field Ising Hamiltonian as the reservoir with distinct input and memory qubits to capture temporal dependencies. The quantum reservoir computing approach is benchmarked against several econometric models and standard machine learning algorithms. The models are evaluated using multiple error metrics and the model confidence set procedures. To enhance interpretability and mitigate current quantum hardware limitations, we utilize wrapper-based forward selection for feature selection, identifying optimal subsets, and quantifying feature importance via Shapley values. Our results indicate that the proposed quantum reservoir approach consistently outperforms benchmark models across various metrics, highlighting its potential for financial forecasting despite existing quantum hardware constraints. This work serves as a proof-of-concept for the applicability of quantum computing in econometrics and financial analysis, paving the way for further research into quantum-enhanced predictive modeling as quantum hardware capabilities continue to advance.",2025-05-20 05:02:13+00:00,http://arxiv.org/abs/2505.13933v1
2407.03595v1,"['Yanqing Yang', 'Xingcheng Xu', 'Jinfeng Ge', 'Yan Xu']",2024-07-04 03:04:55+00:00,https://arxiv.org/pdf/2407.03595v1,General Economics,"['General Economics', 'Machine Learning']",Machine Learning for Economic Forecasting: An Application to China's GDP Growth,"This paper aims to explore the application of machine learning in forecasting Chinese macroeconomic variables. Specifically, it employs various machine learning models to predict the quarterly real GDP growth of China, and analyzes the factors contributing to the performance differences among these models. Our findings indicate that the average forecast errors of machine learning models are generally lower than those of traditional econometric models or expert forecasts, particularly in periods of economic stability. However, during certain inflection points, although machine learning models still outperform traditional econometric models, expert forecasts may exhibit greater accuracy in some instances due to experts' more comprehensive understanding of the macroeconomic environment and real-time economic variables. In addition to macroeconomic forecasting, this paper employs interpretable machine learning methods to identify the key attributive variables from different machine learning models, aiming to enhance the understanding and evaluation of their contributions to macroeconomic fluctuations.",2024-07-04 03:04:55+00:00,http://arxiv.org/abs/2407.03595v1
2401.09174v1,"['William E. Bendinelli', 'Humberto F. A. J. Bettini', 'Alessandro V. M. Oliveira']",2024-01-17 12:27:53+00:00,https://arxiv.org/pdf/2401.09174v1,General Economics,['General Economics'],"Airline delays, congestion internalization and non-price spillover effects of low cost carrier entry","This paper develops an econometric model of flight delays to investigate the influence of competition and dominance on the incentives of carriers to maintain on-time performance. We consider both the route and the airport levels to inspect the local and global effects of competition, with a unifying framework to test the hypotheses of 1. airport congestion internalization and 2. the market competition-quality relationship in a single econometric model. In particular, we examine the impacts of the entry of low cost carriers (LCC) on the flight delays of incumbent full service carriers in the Brazilian airline industry. The main results indicate a highly significant effect of airport congestion self-internalization in parallel with route-level quality competition. Additionally, the potential competition caused by LCC presence provokes a global effect that suggests the existence of non-price spillovers of the LCC entry to non-entered routes.",2024-01-17 12:27:53+00:00,http://arxiv.org/abs/2401.09174v1
2411.04239v2,"['Irene Botosaru', 'Isaac Loh', 'Chris Muris']",2024-12-29 01:03:43+00:00,https://arxiv.org/pdf/2411.04239v2,Econometrics,['Econometrics'],An Adversarial Approach to Identification,"We introduce a new framework for characterizing identified sets of structural and counterfactual parameters in econometric models. By reformulating the identification problem as a set membership question, we leverage the separating hyperplane theorem in the space of observed probability measures to characterize the identified set through the zeros of a discrepancy function with an adversarial game interpretation. The set can be a singleton, resulting in point identification. A feature of many econometric models, with or without distributional assumptions on the error terms, is that the probability measure of observed variables can be expressed as a linear transformation of the probability measure of latent variables. This structure provides a unifying framework and facilitates computation and inference via linear programming. We demonstrate the versatility of our approach by applying it to nonlinear panel models with fixed effects, with parametric and nonparametric error distributions, and across various exogeneity restrictions, including strict and sequential.",2024-11-06 20:08:05+00:00,http://arxiv.org/abs/2411.04239v2
2511.09767v1,['Alessandro V. M. Oliveira'],2025-11-12 22:00:35+00:00,https://arxiv.org/pdf/2511.09767v1,Methodology,"['Methodology', 'Machine Learning', 'General Economics', 'Systems and Control', 'Applications']",Modelos Empiricos de Pos-Dupla Selecao por LASSO: Discussoes para Estudos do Transporte Aereo,"This paper presents and discusses forms of estimation by regularized regression and model selection using the LASSO method - Least Absolute Shrinkage and Selection Operator. LASSO is recognized as one of the main supervised learning methods applied to high-dimensional econometrics, allowing work with large volumes of data and multiple correlated controls. Conceptual issues related to the consequences of high dimensionality in modern econometrics and the principle of sparsity, which underpins regularization procedures, are addressed. The study examines the main post-double selection and post-regularization models, including variations applied to instrumental variable models. A brief description of the lassopack routine package, its syntaxes, and examples of HD, HDS (High-Dimension Sparse), and IV-HDS models, with combinations involving fixed effects estimators, is also presented. Finally, the potential application of the approach in research focused on air transport is discussed, with emphasis on an empirical study on the operational efficiency of airlines and aircraft fuel consumption.",2025-11-12 22:00:35+00:00,http://arxiv.org/abs/2511.09767v1
2409.07506v1,"['Anna Josephson', 'Jeffrey D. Michler', 'Talip Kilic', 'Siobhan Murray']",2024-09-11 12:08:24+00:00,https://arxiv.org/pdf/2409.07506v1,General Economics,['General Economics'],The Mismeasure of Weather: Using Remotely Sensed Earth Observation Data in Economic Context,The availability of weather data from remotely sensed Earth observation (EO) data has reduced the cost of including weather variables in econometric models. Weather variables are common instrumental variables used to predict economic outcomes and serve as an input into modelling crop yields for rainfed agriculture. The use of EO data in econometric applications has only recently been met with a critical assessment of the suitability and quality of this data in economics. We quantify the significance and magnitude of the effect of measurement error in EO data in the context of smallholder agricultural productivity. We find that different measurement methods from different EO sources: findings are not robust to the choice of EO dataset and outcomes are not simply affine transformations of one another. This begs caution on the part of researchers using these data and suggests that robustness checks should include testing alternative sources of EO data.,2024-09-11 12:08:24+00:00,http://arxiv.org/abs/2409.07506v1
2408.17187v1,['Toru Yano'],2024-08-30 10:39:05+00:00,https://arxiv.org/pdf/2408.17187v1,Econometrics,"['Econometrics', 'Functional Analysis']",State Space Model of Realized Volatility under the Existence of Dependent Market Microstructure Noise,"Volatility means the degree of variation of a stock price which is important in finance. Realized Volatility (RV) is an estimator of the volatility calculated using high-frequency observed prices. RV has lately attracted considerable attention of econometrics and mathematical finance. However, it is known that high-frequency data includes observation errors called market microstructure noise (MN). Nagakura and Watanabe[2015] proposed a state space model that resolves RV into true volatility and influence of MN. In this paper, we assume a dependent MN that autocorrelates and correlates with return as reported by Hansen and Lunde[2006] and extends the results of Nagakura and Watanabe[2015] and compare models by simulation and actual data.",2024-08-30 10:39:05+00:00,http://arxiv.org/abs/2408.17187v1
2401.10255v1,"['Franck Ramaharo', 'Gerzhino Rasolofomanana']",2023-12-24 20:40:54+00:00,https://arxiv.org/pdf/2401.10255v1,General Economics,"['General Economics', 'Machine Learning']",Nowcasting Madagascar's real GDP using machine learning algorithms,"We investigate the predictive power of different machine learning algorithms to nowcast Madagascar's gross domestic product (GDP). We trained popular regression models, including linear regularized regression (Ridge, Lasso, Elastic-net), dimensionality reduction model (principal component regression), k-nearest neighbors algorithm (k-NN regression), support vector regression (linear SVR), and tree-based ensemble models (Random forest and XGBoost regressions), on 10 Malagasy quarterly macroeconomic leading indicators over the period 2007Q1--2022Q4, and we used simple econometric models as a benchmark. We measured the nowcast accuracy of each model by calculating the root mean square error (RMSE), mean absolute error (MAE), and mean absolute percentage error (MAPE). Our findings reveal that the Ensemble Model, formed by aggregating individual predictions, consistently outperforms traditional econometric models. We conclude that machine learning models can deliver more accurate and timely nowcasts of Malagasy economic performance and provide policymakers with additional guidance for data-driven decision making.",2023-12-24 20:40:54+00:00,http://arxiv.org/abs/2401.10255v1
2410.22574v1,['Chad Brown'],2024-10-29 22:29:31+00:00,https://arxiv.org/pdf/2410.22574v1,Econometrics,"['Econometrics', 'Machine Learning']",Inference in Partially Linear Models under Dependent Data with Deep Neural Networks,"I consider inference in a partially linear regression model under stationary $β$-mixing data after first stage deep neural network (DNN) estimation. Using the DNN results of Brown (2024), I show that the estimator for the finite dimensional parameter, constructed using DNN-estimated nuisance components, achieves $\sqrt{n}$-consistency and asymptotic normality. By avoiding sample splitting, I address one of the key challenges in applying machine learning techniques to econometric models with dependent data. In a future version of this work, I plan to extend these results to obtain general conditions for semiparametric inference after DNN estimation of nuisance components, which will allow for considerations such as more efficient estimation procedures, and instrumental variable settings.",2024-10-29 22:29:31+00:00,http://arxiv.org/abs/2410.22574v1
2304.07856v3,"['Florian Huber', 'Massimiliano Marcellino', 'Tobias Scheckel']",2025-09-08 09:57:28+00:00,https://arxiv.org/pdf/2304.07856v3,Econometrics,['Econometrics'],Coarsened Bayesian VARs -- Correcting BVARs for Incorrect Specification,"Model misspecification in multivariate econometric models can strongly influence estimates of quantities of interest such as structural parameters, forecast distributions or responses to structural shocks, even more so if higher-order forecasts or responses are considered, due to parameter Model misspecification in multivariate econometric models can strongly influence estimates of quantities of interest such as structural parameters, forecast distributions or responses to structural shocks, even more so if higher-order forecasts or responses are considered, due to parameter convolution. We propose a simple method for addressing these specification issues in the context of Bayesian VARs. Our method, called coarsened Bayesian VARs (cBVARs), replaces the exact likelihood with a coarsened likelihood that takes into account that the model might be misspecified along important but unknown dimensions. Since endogenous variables in a VAR can feature different degrees of misspecification, our model allows for this and automatically detects the degree of misspecification. The resulting cBVARs perform well in simulations for several types of misspecification. Applied to US data, cBVARs improve point and density forecasts compared to standard BVARs.",2023-04-16 18:40:52+00:00,http://arxiv.org/abs/2304.07856v3
2407.08510v1,"['Adam Bahelka', 'Harmen de Weerd']",2024-07-11 13:48:43+00:00,https://arxiv.org/pdf/2407.08510v1,Econometrics,['Econometrics'],Comparative analysis of Mixed-Data Sampling (MIDAS) model compared to Lag-Llama model for inflation nowcasting,"Inflation is one of the most important economic indicators closely watched by both public institutions and private agents. This study compares the performance of a traditional econometric model, Mixed Data Sampling regression, with one of the newest developments from the field of Artificial Intelligence, a foundational time series forecasting model based on a Long short-term memory neural network called Lag-Llama, in their ability to nowcast the Harmonized Index of Consumer Prices in the Euro area. Two models were compared and assessed whether the Lag-Llama can outperform the MIDAS regression, ensuring that the MIDAS regression is evaluated under the best-case scenario using a dataset spanning from 2010 to 2022. The following metrics were used to evaluate the models: Mean Absolute Error (MAE), Mean Absolute Percentage Error (MAPE), Mean Squared Error (MSE), correlation with the target, R-squared and adjusted R-squared. The results show better performance of the pre-trained Lag-Llama across all metrics.",2024-07-11 13:48:43+00:00,http://arxiv.org/abs/2407.08510v1
2407.09340v1,"['Fabrizio Lillo', 'Giorgio Rizzini']",2024-07-12 15:15:37+00:00,https://arxiv.org/pdf/2407.09340v1,General Economics,['General Economics'],Modelling shock propagation and resilience in financial temporal networks,"Modelling how a shock propagates in a temporal network and how the system relaxes back to equilibrium is challenging but important in many applications, such as financial systemic risk. Most studies so far have focused on shocks hitting a link of the network, while often it is the node and its propensity to be connected that are affected by a shock. Using as starting point the configuration model, a specific Exponential Random Graph model, we propose a vector autoregressive (VAR) framework to analytically compute the Impulse Response Function (IRF) of a network metric conditional to a shock on a node. Unlike the standard VAR, the model is a nonlinear function of the shock size and the IRF depends on the state of the network at the shock time. We propose a novel econometric estimation method that combines the Maximum Likelihood Estimation and Kalman filter to estimate the dynamics of the latent parameters and compute the IRF, and we apply the proposed methodology to the dynamical network describing the electronic Market of Interbank Deposit (e-MID).",2024-07-12 15:15:37+00:00,http://arxiv.org/abs/2407.09340v1
2506.02796v1,"['Haoyuan Wang', 'Chen Liu', 'Minh-Ngoc Tran', 'Chao Wang']",2025-06-03 12:22:57+00:00,https://arxiv.org/pdf/2506.02796v1,Computational Finance,"['Computational Finance', 'Artificial Intelligence', 'Econometrics']",Deep Learning Enhanced Multivariate GARCH,"This paper introduces a novel multivariate volatility modeling framework, named Long Short-Term Memory enhanced BEKK (LSTM-BEKK), that integrates deep learning into multivariate GARCH processes. By combining the flexibility of recurrent neural networks with the econometric structure of BEKK models, our approach is designed to better capture nonlinear, dynamic, and high-dimensional dependence structures in financial return data. The proposed model addresses key limitations of traditional multivariate GARCH-based methods, particularly in capturing persistent volatility clustering and asymmetric co-movement across assets. Leveraging the data-driven nature of LSTMs, the framework adapts effectively to time-varying market conditions, offering improved robustness and forecasting performance. Empirical results across multiple equity markets confirm that the LSTM-BEKK model achieves superior performance in terms of out-of-sample portfolio risk forecast, while maintaining the interpretability from the BEKK models. These findings highlight the potential of hybrid econometric-deep learning models in advancing financial risk management and multivariate volatility forecasting.",2025-06-03 12:22:57+00:00,http://arxiv.org/abs/2506.02796v1
2501.17072v1,"['Yiting Qiu', 'Adnan Khan', 'Danish']",2025-01-28 16:58:07+00:00,https://arxiv.org/pdf/2501.17072v1,General Economics,['General Economics'],Articulating the role of nuclear energy in the circular economy of China: A machine learning approach,"Nuclear energy is increasingly recognized as a critical component of circular economy frameworks due to its capacity to provide a stable, low-carbon energy source. Reducing dependency on fossil fuels promotes sustainable practices and aligns with circular economy goals such as resource efficiency, pollution reduction, and waste minimization. The existing literature has primarily focused on the contribution of nuclear energy to decarbonization, whereas the potential of nuclear energy in facilitating a circular economy has been largely neglected. In light of this context, this paper explores the impact of nuclear energy on the circular economy, thereby offering strong econometric evidence. The study used the advanced econometric tool Dynamic Auto-Regressive Distributive Lag (DYNARDL) method for empirical estimation to obtain long- and short-run estimates. The regression estimates, derived from a sample of China spanning 1990 to 2017, support the hypothesis that nuclear energy negatively impacts the circular economy in both the long- and short-run. Advanced econometric tests confirm the stability of the models, homoscedasticity, and the absence of serial correlation, ensuring the reliability of our findings. The study emphasizes the importance of policy strategies, including expanding nuclear energy adoption, advancing environmental technologies, and the effective use of nuclear energy by integrating comprehensive datasets and methodologies; this paper provides a foundation for scalable and equitable solutions as China moves toward a greener and more sustainable future.",2025-01-28 16:58:07+00:00,http://arxiv.org/abs/2501.17072v1
2512.21917v2,['Nathan Kallus'],2026-02-02 14:20:40+00:00,https://arxiv.org/pdf/2512.21917v2,Machine Learning,"['Machine Learning', 'Artificial Intelligence', 'Econometrics', 'Machine Learning']",Semiparametric Preference Optimization: Your Language Model is Secretly a Single-Index Model,"Aligning large language models (LLMs) to preference data typically assumes a known link function between observed preferences and latent rewards (e.g., a logistic Bradley-Terry link). Misspecification of this link can bias inferred rewards and misalign learned policies. We study preference alignment under an unknown and unrestricted link function. We show that realizability of $f$-divergence-constrained reward maximization in a policy class induces a semiparametric single-index binary choice model, where a scalar policy-dependent index captures all dependence on demonstrations and the remaining preference distribution is unrestricted. Rather than assuming this model has identifiable finite-dimensional structural parameters and estimating them, as in econometrics, we focus on policy learning with the reward function implicit, analyzing error to the optimal policy and allowing for unidentifiable nonparametric indices. We develop preference optimization algorithms robust to the unknown link and prove convergence guarantees in terms of generic function complexity measures. We demonstrate this empirically on LLM alignment. Code is available at https://github.com/causalml/spo/",2025-12-26 08:22:41+00:00,http://arxiv.org/abs/2512.21917v2
