vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,10,False,Agglomerative,308.79962158203125,0.9263683160896603,0.575306236743927,0.3496719708850137,-0.3304045890309182,"{0: ['euler equation', 'global posedness', 'sobolev space', 'surface tension'], 1: ['computational fluid dynamic', 'traffic capacity', 'blood flow', 'finite element'], 2: ['porous medium', 'stokes cahn hilliard', 'navier stokes cahn', 'obstacle problem'], 3: ['computational fluid dynamic', 'surrogate model', 'tensor train', 'machine learning'], 4: ['green function', 'solution navier stokes', 'energy dissipation', 'lagrange derivative'], 5: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 6: ['reduce order model', 'proper orthogonal decomposition', 'data driven', 'shape optimization'], 7: ['finite element method', 'fluid flow', 'computational fluid dynamic', 'interior penalty galerkin'], 8: ['entropy stable', 'boundary procedure', 'equation state', 'leray hopf solution'], 9: ['data assimilation', 'enhanced diffusion', 'srsw model', 'fluctuate hydrodynamics']}",33.0,72.0,39.0,370.0,282.0,796.0
tfidf,UMAP,10,3,False,Agglomerative,140.08953857421875,1.222566029412377,0.47297805547714233,0.43336605262601796,-0.23714213136257675,"{0: ['initial data', 'cahn hilliard', 'weak solution', 'global posedness'], 1: ['neural operator', 'data driven', 'surrogate model', 'high fidelity'], 2: ['time step', 'traffic capacity', 'space time', 'cfd simulation']}",121.0,202.0,280.0,138.0,58.0,799.0
allenai/scibert_scivocab_uncased,UMAP,10,12,False,Agglomerative,156.66030883789062,1.0795540591470527,0.42878803610801697,0.44682648444895423,-0.29644618302668324,"{0: ['obstacle problem', 'traffic flow', 'maximal density', 'fourier neural operator'], 1: ['conservation law', 'neural operator', 'quantum switch', 'geometric frequency'], 2: ['finite element method', 'numerical method', 'high order dynamic', 'runge kutta'], 3: ['green function', 'blasius chaplygin', 'relativistic euler equation', 'potential theory'], 4: ['double phase', 'suitable weak solution', 'cahn hilliard', 'burger equation'], 5: ['high fidelity', 'surrogate model', 'data driven', 'neural operator'], 6: ['open source', 'blood flow', 'real time', 'computational framework'], 7: ['energy dissipation', 'turbulent flow', 'sobolev besov space', 'enhanced diffusion'], 8: ['neural network', 'flow image', 'equation state', 'benchmark problem'], 9: ['data assimilation', 'srsw model', 'stochastic parametrizations', 'rotating shallow water'], 10: ['global posedness', 'sobolev space', 'prandtl equation', 'surface tension'], 11: ['transport noise', 'invariant measure', 'stochastic flow', 'stochastic pdes']}",191.0,189.0,117.0,118.0,185.0,800.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,11,False,FCM,276.8048400878906,1.2112565676006763,0.46146801114082336,0.40149464628020887,-0.25375775768794706,"{0: ['neural operator', 'operator learn', 'neural network', 'fidelity low resolution'], 1: ['surrogate model', 'traffic flow', 'maximal density', 'flow image'], 2: ['space time', 'interior penalty galerkin', 'high order dynamic', 'numerical experiment'], 3: ['blood flow', 'open source', 'patient specific', 'finite volume'], 4: ['transport noise', 'euler equation', 'stochastic flow', 'stochastic transport'], 5: ['physic informed neural', 'informed neural network', 'neural network pinns', 'fourier neural operator'], 6: ['boundary layer', 'boltzmann equation', 'green function', 'solution navier stokes'], 7: ['entropy stable', 'boundary procedure', 'equation state', 'flux form'], 8: ['sobolev space', 'global posedness', 'surface tension', 'prandtl equation'], 9: ['reduce order model', 'non intrusive', 'proper orthogonal decomposition', 'shape optimization'], 10: ['long time', 'porous medium', 'stokes cahn hilliard', 'navier stokes cahn']}",137.0,102.0,265.0,218.0,80.0,802.0
allenai/scibert_scivocab_uncased,UMAP,15,4,False,Agglomerative,243.79632568359375,1.124872135688327,0.485003262758255,0.4253666201348627,-0.3219089266913748,"{0: ['sobolev besov space', 'geometric frequency', 'quantum switch', 'enhanced diffusion'], 1: ['euler equation', 'global posedness', 'boundary layer', 'sobolev space'], 2: ['fluid dynamic cfd', 'finite volume', 'computational efficiency', 'velocity field'], 3: ['high fidelity', 'data driven', 'fluid dynamic cfd', 'machine learn']}",110.0,117.0,166.0,155.0,256.0,804.0
tfidf,SVD,5,7,False,KMeans,99.99689846819041,1.1660814377778208,0.43900926954243746,0.4677827961671675,-0.21665059700096995,"{0: ['traffic capacity', 'blood flow', 'open source', 'flow field'], 1: ['euler equation', 'initial data', 'global posedness', 'sobolev space'], 2: ['finite element method', 'time step', 'runge kutta', 'finite volume'], 3: ['transport noise', 'double phase', 'stochastic transport', 'stochastic flow'], 4: ['surrogate model', 'shape optimization', 'scientific machine', 'physic informed neural'], 5: ['neural network', 'inverse problem', 'obstacle problem', 'equation state'], 6: ['reduce order model', 'reduced order model', 'proper orthogonal decomposition', 'generative model']}",169.0,299.0,211.0,88.0,38.0,805.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,15,False,FCM,299.3644714355469,1.0945385095243236,0.451682448387146,0.37742858602509494,-0.28757699641253054,"{0: ['optimization problem', 'koopman operator', 'quantum switch', 'thermal control'], 1: ['surrogate model', 'wind farm', 'flow image', 'mesh base'], 2: ['high order dynamic', 'runge kutta', 'high reynolds number', 'dynamic integration method'], 3: ['reduce order model', 'proper orthogonal decomposition', 'shape optimization', 'model order reduction'], 4: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 5: ['neural operator', 'fidelity low resolution', 'neural network', 'high fidelity'], 6: ['stokes cahn hilliard', 'navier stokes cahn', 'porous medium', 'phase flow'], 7: ['entropy stable', 'boundary procedure', 'equation state', 'flux form'], 8: ['global posedness', 'surface tension', 'prandtl equation', 'initial data'], 9: ['maximal density', 'data assimilation', 'srsw model', 'fundamental diagram'], 10: ['boundary layer', 'solution navier stokes', 'green function', 'compressible navier stokes'], 11: ['double phase', 'obstacle problem', 'equation fluid dynamic', 'boltzmann equation'], 12: ['finite element method', 'interior penalty galerkin', 'active fluid', 'finite element space'], 13: ['blood flow', 'open source', 'patient specific', 'finite volume'], 14: ['physic informed neural', 'informed neural network', 'neural network pinns', 'inverse problem']}",148.0,88.0,127.0,280.0,166.0,809.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,11,False,Agglomerative,290.6673278808594,0.9997435655733646,0.5558568239212036,0.3769989422396966,-0.34130467741672577,"{0: ['energy dissipation', 'surface tension', 'boundary layer', 'fluid flow'], 1: ['traffic capacity', 'blood flow', 'finite volume', 'open source'], 2: ['finite element method', 'reynolds number', 'interior penalty galerkin', 'fluid flow'], 3: ['entropy stable', 'equation state', 'boundary procedure', 'high order'], 4: ['relativistic fluid dynamic', 'stress tensor', 'relativistic euler equation', 'cauchy problem'], 5: ['surrogate model', 'tensor train', 'machine learning', 'high fidelity'], 6: ['initial data', 'global posedness', 'double phase', 'obstacle problem'], 7: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 8: ['reduce order model', 'proper orthogonal decomposition', 'data driven', 'shape optimization'], 9: ['stokes cahn hilliard', 'navier stokes cahn', 'incompressible flow', 'phase flow'], 10: ['data assimilation', 'srsw model', 'stochastic rotating shallow', 'stochastic parametrizations']}",52.0,95.0,56.0,283.0,323.0,809.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,12,False,FCM,318.3359680175781,1.2168158822718884,0.5092307329177856,0.3719829597202526,-0.2586545646283,"{0: ['physic informed neural', 'informed neural network', 'neural network pinns', 'fourier neural operator'], 1: ['surrogate model', 'wind farm', 'flow image', 'model traffic'], 2: ['high order dynamic', 'runge kutta', 'fluid flow', 'space time'], 3: ['blood flow', 'open source', 'patient specific', 'finite volume'], 4: ['boundary layer', 'green function', 'solution navier stokes', 'energy dissipation'], 5: ['neural operator', 'operator learn', 'neural network', 'fidelity low resolution'], 6: ['maximal density', 'data assimilation', 'enhanced diffusion', 'fundamental diagram'], 7: ['porous medium', 'navier stokes cahn', 'entropy stable', 'stokes cahn hilliard'], 8: ['global posedness', 'surface tension', 'prandtl equation', 'initial data'], 9: ['reduce order model', 'proper orthogonal decomposition', 'shape optimization', 'model order reduction'], 10: ['obstacle problem', 'equation state', 'boltzmann equation', 'boundary procedure'], 11: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow']}",92.0,57.0,272.0,296.0,94.0,811.0
tfidf,UMAP,10,4,False,Agglomerative,116.94227600097656,1.0813154754358099,0.44490787386894226,0.41046712106651423,-0.2640156280733229,"{0: ['initial data', 'global posedness', 'boundary layer', 'weak solution'], 1: ['data driven', 'surrogate model', 'high fidelity', 'propose approach'], 2: ['time step', 'traffic capacity', 'space time', 'cfd simulation'], 3: ['stokes cahn hilliard', 'navier stokes cahn', 'double phase', 'phase separation']}",159.0,241.0,118.0,191.0,107.0,816.0
tfidf,UMAP,10,3,False,FCM,141.6488037109375,1.2548510155517025,0.4788755178451538,0.43920711754937475,-0.2323930984995569,"{0: ['time step', 'traffic capacity', 'space time', 'runge kutta'], 1: ['neural operator', 'data driven', 'surrogate model', 'high fidelity'], 2: ['initial data', 'weak solution', 'cahn hilliard', 'global posedness']}",115.0,198.0,320.0,128.5,54.5,816.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,8,False,FCM,328.3745422363281,1.053526517229447,0.5291986465454102,0.4150214533490221,-0.3692334682161554,"{0: ['blood flow', 'open source', 'fluid dynamic cfd', 'patient specific'], 1: ['reduce order model', 'non intrusive', 'proper orthogonal decomposition', 'shape optimization'], 2: ['long time', 'porous medium', 'phase flow', 'entropy stable'], 3: ['high order dynamic', 'runge kutta', 'space time', 'interior penalty galerkin'], 4: ['boundary layer', 'euler poincar', 'burger equation', 'solution navier stokes'], 5: ['surrogate model', 'tensor train', 'machine learning', 'high fidelity'], 6: ['transport noise', 'stochastic transport', 'stochastic flow', 'martingale solution'], 7: ['global posedness', 'sobolev space', 'initial data', 'surface tension']}",80.0,48.0,95.0,177.0,419.0,819.0
allenai/scibert_scivocab_uncased,UMAP,15,8,False,Agglomerative,171.21499633789062,1.1023668235692128,0.38635146617889404,0.44212625782359577,-0.2585111121234757,"{0: ['euler equation', 'weak solution', 'global posedness', 'initial data'], 1: ['energy dissipation', 'turbulent flow', 'sobolev besov space', 'flux form'], 2: ['neural network', 'fluid dynamic cfd', 'traffic capacity', 'real time'], 3: ['high fidelity', 'surrogate model', 'data driven', 'reduce order model'], 4: ['neural operator', 'conservation law', 'lagrange derivative', 'geometric frequency'], 5: ['finite element method', 'high order dynamic', 'runge kutta', 'numerical method'], 6: ['data assimilation', 'srsw model', 'rotating shallow water', 'stochastic rotating shallow'], 7: ['green function', 'kill vector field', 'relativistic euler equation', 'potential theory']}",292.0,174.0,135.0,125.0,93.0,819.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,11,False,Agglomerative,308.8541564941406,0.8812491869176623,0.5220471024513245,0.3676893167792344,-0.34476029381375867,"{0: ['transport noise', 'euler equation', 'stochastic flow', 'stochastic transport'], 1: ['maximal density', 'traffic flow', 'data assimilation', 'enhanced diffusion'], 2: ['stokes cahn hilliard', 'navier stokes cahn', 'phase separation', 'incompressible flow'], 3: ['reduce order model', 'proper orthogonal decomposition', 'data driven', 'shape optimization'], 4: ['euler equation', 'global posedness', 'sobolev space', 'initial data'], 5: ['tensor train', 'machine learning', 'large scale', 'operator learn'], 6: ['blood flow', 'open source', 'patient specific', 'finite volume'], 7: ['high order dynamic', 'runge kutta', 'fluid flow', 'interior penalty galerkin'], 8: ['entropy stable', 'boundary procedure', 'equation state', 'map coercivity'], 9: ['wind farm', 'flow image', 'polynomial chaos expansion', 'flow simulation'], 10: ['isothermal euler equation', 'kinetic theory', 'hydrodynamic limit', 'rayleigh profile']}",87.0,69.0,20.0,306.0,337.0,819.0
tfidf,UMAP,5,15,False,KMeans,117.49398040771484,1.013661390444468,0.4268242418766022,0.3819144728548019,-0.2320750558762977,"{0: ['blood flow', 'open source', 'fluid dynamic cfd', 'patient specific'], 1: ['water wave', 'free surface', 'global posedness', 'free boundary'], 2: ['transport noise', 'generative model', 'stochastic flow', 'stochastic transport'], 3: ['large scale', 'shape optimization', 'optimization problem', 'operator learn'], 4: ['double phase', 'navier stokes cahn', 'stokes cahn hilliard', 'suitable weak solution'], 5: ['equation state', 'double beltrami state', 'maximal density', 'shock formation'], 6: ['reduce order model', 'high fidelity', 'proper orthogonal decomposition', 'model order reduction'], 7: ['finite volume', 'interior penalty galerkin', 'discontinuous galerkin', 'entropy stable'], 8: ['turbulent flow', 'energy dissipation', 'green function', 'sobolev besov space'], 9: ['prandtl equation', 'equation fluid dynamic', 'kuramoto sivashinsky equation', 'global posedness'], 10: ['surrogate model', 'informed neural network', 'graph neural network', 'physic informed neural'], 11: ['boundary condition', 'boundary layer', 'boundary procedure', 'enhanced diffusion'], 12: ['long time', 'deep reinforcement learn', 'parareal algorithm', 'drag reduction'], 13: ['relativistic fluid dynamic', 'relativistic euler equation', 'non newtonian fluid', 'local posedness'], 14: ['finite element method', 'mixed finite element', 'compatible finite element', 'element method fem']}",200.0,236.0,65.0,267.0,53.0,821.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,10,False,Agglomerative,278.98687744140625,1.0857182259148643,0.5550044775009155,0.34852664071910555,-0.2916611854511535,"{0: ['reduce order model', 'model reduction', 'proper orthogonal decomposition', 'reduced order model'], 1: ['energy dissipation', 'surface tension', 'boundary layer', 'fluid flow'], 2: ['finite element method', 'runge kutta', 'reynolds number', 'interior penalty galerkin'], 3: ['finite element', 'blood flow', 'finite volume', 'open source'], 4: ['relativistic fluid dynamic', 'stress tensor', 'relativistic euler equation', 'cauchy problem'], 5: ['surrogate model', 'tensor train', 'machine learning', 'high fidelity'], 6: ['prandtl equation', 'initial data', 'global posedness', 'obstacle problem'], 7: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 8: ['entropy stable', 'equation state', 'boundary procedure', 'high order'], 9: ['navier stokes cahn', 'stokes cahn hilliard', 'incompressible flow', 'porous medium']}",54.0,100.0,121.0,373.0,174.0,822.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,4,False,FCM,145.1121826171875,1.11480117140492,0.4990982115268707,0.4968761948357526,-0.3410971232554851,"{0: ['transport noise', 'invariant measure', 'stochastic flow', 'stochastic transport'], 1: ['surrogate model', 'high fidelity', 'data driven', 'fluid dynamic cfd'], 2: ['fluid dynamic cfd', 'traffic capacity', 'computational efficiency', 'domain decomposition'], 3: ['sobolev space', 'boundary layer', 'surface tension', 'prandtl equation']}",97.0,194.0,154.0,55.0,322.0,822.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,15,False,FCM,279.56329345703125,1.109911694685664,0.47780314087867737,0.35182925233766926,-0.2588066501339558,"{0: ['neural operator', 'neural network', 'fidelity low resolution', 'high fidelity'], 1: ['surrogate model', 'wind farm', 'flow image', 'model traffic'], 2: ['high order dynamic', 'runge kutta', 'high reynolds number', 'parareal algorithm'], 3: ['reduce order model', 'proper orthogonal decomposition', 'shape optimization', 'koopman operator'], 4: ['boundary layer', 'solution navier stokes', 'green function', 'energy dissipation'], 5: ['physic informed neural', 'informed neural network', 'fourier neural operator', 'neural network pinns'], 6: ['entropy stable', 'high order', 'boundary procedure', 'equation state'], 7: ['stokes cahn hilliard', 'navier stokes cahn', 'porous medium', 'phase flow'], 8: ['surface tension', 'initial data', 'global posedness', 'obstacle problem'], 9: ['maximal density', 'data assimilation', 'srsw model', 'fundamental diagram'], 10: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 11: ['double phase', 'global posedness', 'boltzmann equation', 'boundary layer equation'], 12: ['finite element method', 'interior penalty galerkin', 'compatible finite element', 'finite element space'], 13: ['blood flow', 'patient specific', 'open source', 'computational framework'], 14: ['optimization problem', 'train operator inference', 'thermal control', 'tensor train operator']}",117.0,99.0,148.0,365.0,95.0,824.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,11,False,KMeans,318.6551513671875,1.0739625763692746,0.5043506026268005,0.3240841596770106,-0.2703887870474594,"{0: ['blood flow', 'open source', 'fluid dynamic cfd', 'patient specific'], 1: ['global posedness', 'prandtl equation', 'surface tension', 'relativistic fluid dynamic'], 2: ['neural operator', 'neural network', 'operator learn', 'fidelity low resolution'], 3: ['transport noise', 'euler equation', 'stochastic flow', 'stochastic transport'], 4: ['fluid flow', 'space time', 'interior penalty galerkin', 'high order dynamic'], 5: ['maximal density', 'data assimilation', 'trajectory metric', 'fundamental diagram'], 6: ['reduce order model', 'proper orthogonal decomposition', 'shape optimization', 'model order reduction'], 7: ['entropy stable', 'boundary procedure', 'equation state', 'lagrange derivative'], 8: ['porous medium', 'navier stokes cahn', 'stokes cahn hilliard', 'phase flow'], 9: ['surrogate model', 'physic informed neural', 'informed neural network', 'turbulent flow'], 10: ['boundary layer', 'boltzmann equation', 'green function', 'solution navier stokes']}",93.0,56.0,114.0,440.0,127.0,830.0
allenai/scibert_scivocab_uncased,UMAP,10,11,False,Agglomerative,158.86744689941406,1.1104531276317242,0.40134164690971375,0.45110996890378346,-0.26792505227553043,"{0: ['transport noise', 'long time', 'euler equation', 'double phase'], 1: ['obstacle problem', 'maximal density', 'traffic flow', 'fourier neural operator'], 2: ['finite element method', 'numerical method', 'high order dynamic', 'runge kutta'], 3: ['green function', 'potential theory', 'kill vector field', 'point vortex dynamic'], 4: ['conservation law', 'neural operator', 'quantum switch', 'geometric frequency'], 5: ['high fidelity', 'surrogate model', 'data driven', 'neural operator'], 6: ['open source', 'blood flow', 'finite element', 'real time'], 7: ['energy dissipation', 'turbulent flow', 'sobolev besov space', 'enhanced diffusion'], 8: ['neural network', 'flow image', 'equation state', 'benchmark problem'], 9: ['data assimilation', 'srsw model', 'rotating shallow water', 'stochastic parametrizations'], 10: ['euler equation', 'global posedness', 'sobolev space', 'prandtl equation']}",270.0,184.0,149.0,108.0,121.0,832.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,11,False,KMeans,328.2498474121094,1.0261954387059433,0.5329837799072266,0.3526064988613689,-0.32553126878986743,"{0: ['blood flow', 'open source', 'patient specific', 'finite element'], 1: ['global posedness', 'sobolev space', 'initial data', 'prandtl equation'], 2: ['tensor train', 'machine learning', 'large scale', 'operator learn'], 3: ['boundary layer', 'euler poincar', 'burger equation', 'solution navier stokes'], 4: ['finite element method', 'high order dynamic', 'runge kutta', 'fluid flow'], 5: ['transport noise', 'euler equation', 'stochastic flow', 'stochastic transport'], 6: ['shape optimization', 'reduce order model', 'median dual region', 'reduced order model'], 7: ['maximal density', 'data assimilation', 'fundamental diagram', 'srsw model'], 8: ['stokes cahn hilliard', 'compressible phase', 'entropy stable', 'navier stokes cahn'], 9: ['surrogate model', 'flow image', 'wind farm', 'polynomial chaos expansion'], 10: ['reduce order model', 'koopman operator', 'dl rom', 'dynamic mode decomposition']}",76.0,49.0,76.0,363.0,272.0,836.0
tfidf,UMAP,10,9,False,Agglomerative,96.83016967773438,1.025765679058771,0.4014192223548889,0.4804804106468262,-0.26595505428309146,"{0: ['reduce order model', 'proper orthogonal decomposition', 'model order reduction', 'reduced order model'], 1: ['transport noise', 'generative model', 'turbulent flow', 'shallow water'], 2: ['high order', 'finite element method', 'finite volume', 'time step'], 3: ['water wave', 'green function', 'free surface', 'free boundary'], 4: ['boundary layer', 'weak solution', 'sobolev space', 'compressible fluid'], 5: ['large scale', 'surrogate model', 'optimization problem', 'shape optimization'], 6: ['lie group', 'geometric mechanic', 'strong transversality', 'discrete euler poincar'], 7: ['navier stokes cahn', 'double phase', 'stokes cahn hilliard', 'phase separation'], 8: ['informed neural network', 'physic informed neural', 'neural network pinns', 'inverse problem']}",268.0,310.0,75.0,70.0,115.0,838.0
allenai/scibert_scivocab_uncased,UMAP,5,9,False,Agglomerative,140.20974731445312,1.2916838553951802,0.42523816227912903,0.5350646942270176,-0.22141787020452267,"{0: ['shape optimization', 'data assimilation', 'computational cost', 'reduce order model'], 1: ['high fidelity', 'neural operator', 'data driven', 'surrogate model'], 2: ['surface tension', 'water wave', 'green function', 'shock formation'], 3: ['finite element method', 'numerical method', 'high order dynamic', 'runge kutta'], 4: ['blood flow', 'finite element', 'open source', 'phase flow'], 5: ['transport noise', 'invariant measure', 'stochastic flow', 'incompressible flow'], 6: ['fourier neural operator', 'flow field', 'base fsi solver', 'fno base fsi'], 7: ['anisotropic navier stokes', 'reconstruct initial velocity', 'inverse initial data', 'legendre time reduction'], 8: ['euler equation', 'sobolev space', 'global posedness', 'existence solution']}",205.0,201.0,360.0,30.0,42.0,838.0
allenai/scibert_scivocab_uncased,UMAP,10,15,False,Agglomerative,148.5744171142578,1.0597546027808986,0.42775869369506836,0.3991738009595189,-0.2690936928327498,"{0: ['high fidelity', 'surrogate model', 'data driven', 'neural operator'], 1: ['space time', 'compatible finite element', 'boundary procedure', 'median dual region'], 2: ['open source', 'blood flow', 'finite element', 'computational framework'], 3: ['green function', 'potential theory', 'kill vector field', 'blasius chaplygin'], 4: ['double phase', 'suitable weak solution', 'burger equation', 'cahn hilliard'], 5: ['maximal density', 'fundamental diagram', 'traffic flow', 'soliton mean flow'], 6: ['lagrange derivative', 'geometric frequency', 'conservation law', 'carleman linearization'], 7: ['energy dissipation', 'turbulent flow', 'sobolev besov space', 'enhanced diffusion'], 8: ['neural network', 'flow image', 'equation state', 'benchmark problem'], 9: ['data assimilation', 'srsw model', 'stochastic rotating shallow', 'rotating shallow water'], 10: ['global posedness', 'sobolev space', 'surface tension', 'prandtl equation'], 11: ['transport noise', 'invariant measure', 'stochastic flow', 'slow component'], 12: ['fourier neural operator', 'heat transfer', 'fno base fsi', 'thermal control'], 13: ['interior penalty galerkin', 'entropy stable', 'active fluid', 'divergence free'], 14: ['quantum switch', 'strong transversality', 'transfer operator', 'fluctuate hydrodynamics']}",196.0,191.0,99.0,227.0,126.0,839.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,11,False,FCM,300.4096374511719,1.1428488845230305,0.44139963388442993,0.38387369986016007,-0.27733795002197004,"{0: ['physic informed neural', 'informed neural network', 'fourier neural operator', 'neural network pinns'], 1: ['surrogate model', 'flow image', 'wind farm', 'simulation optimization'], 2: ['high order dynamic', 'runge kutta', 'space time', 'interior penalty galerkin'], 3: ['blood flow', 'open source', 'patient specific', 'finite volume'], 4: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 5: ['neural operator', 'fidelity low resolution', 'high fidelity', 'high dimensional'], 6: ['long time', 'porous medium', 'navier stokes cahn', 'stokes cahn hilliard'], 7: ['entropy stable', 'boundary procedure', 'equation state', 'leray hopf solution'], 8: ['euler equation', 'global posedness', 'sobolev space', 'initial data'], 9: ['reduce order model', 'non intrusive', 'proper orthogonal decomposition', 'model reduction'], 10: ['boundary layer', 'solution navier stokes', 'boltzmann equation', 'green function']}",164.0,87.0,187.0,261.0,141.0,840.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,10,False,KMeans,338.815673828125,1.0195150014894554,0.5103524923324585,0.3562107685191803,-0.330505382207406,"{0: ['computational fluid dynamic', 'traffic capacity', 'blood flow', 'finite element'], 1: ['global posedness', 'sobolev space', 'initial data', 'prandtl equation'], 2: ['computational fluid dynamic', 'surrogate model', 'tensor train', 'machine learning'], 3: ['reduce order model', 'shape optimization', 'computational fluid dynamic', 'parareal algorithm'], 4: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 5: ['porous medium', 'phase flow', 'compressible phase', 'navier stokes cahn'], 6: ['dl rom', 'dynamic mode decomposition', 'inverse design', 'optimization problem'], 7: ['data assimilation', 'enhanced diffusion', 'srsw model', 'generative model'], 8: ['boundary layer', 'euler poincar', 'solution navier stokes', 'boltzmann equation'], 9: ['finite element method', 'runge kutta', 'fluid flow', 'computational fluid dynamic']}",91.0,42.0,71.0,356.0,283.0,843.0
allenai/scibert_scivocab_uncased,UMAP,15,11,False,Agglomerative,168.1092987060547,1.020456428436015,0.4272052049636841,0.4166843029025697,-0.31635606994206583,"{0: ['energy dissipation', 'turbulent flow', 'sobolev besov space', 'flux form'], 1: ['euler equation', 'global posedness', 'sobolev space', 'surface tension'], 2: ['euler equation', 'transport noise', 'euler poincar', 'incompressible flow'], 3: ['traffic capacity', 'real time', 'blood flow', 'fluid dynamic cfd'], 4: ['shape optimization', 'flow image', 'equation state', 'order model'], 5: ['finite element method', 'high order dynamic', 'runge kutta', 'numerical method'], 6: ['data assimilation', 'srsw model', 'stochastic rotating shallow', 'rotating shallow water'], 7: ['green function', 'relativistic euler equation', 'point vortex dynamic', 'kill vector field'], 8: ['high fidelity', 'surrogate model', 'data driven', 'reduce order model'], 9: ['maximal density', 'fundamental diagram', 'traffic flow', 'shock wave'], 10: ['neural operator', 'conservation law', 'quantum switch', 'lagrange derivative']}",198.0,177.0,72.0,173.0,231.0,851.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,9,False,Agglomerative,296.0751953125,1.1048327298129914,0.5445565581321716,0.37733887957797896,-0.3257663160325863,"{0: ['sobolev space', 'initial data', 'global posedness', 'prandtl equation'], 1: ['energy dissipation', 'surface tension', 'boundary layer', 'incompressible fluid'], 2: ['reduce order model', 'non intrusive', 'proper orthogonal decomposition', 'model reduction'], 3: ['traffic capacity', 'blood flow', 'open source', 'fluid dynamic cfd'], 4: ['navier stokes cahn', 'stokes cahn hilliard', 'porous medium', 'incompressible flow'], 5: ['surrogate model', 'tensor train', 'machine learning', 'high fidelity'], 6: ['reynolds number', 'interior penalty galerkin', 'active fluid', 'compatible finite element'], 7: ['transport noise', 'euler equation', 'stochastic transport', 'stochastic flow'], 8: ['entropy stable', 'equation state', 'boundary procedure', 'flux form']}",67.0,92.0,139.0,281.0,274.0,853.0
tfidf,UMAP,15,5,False,KMeans,123.06573486328125,1.1469269041354468,0.4976259469985962,0.4255496623603833,-0.29996259899877636,"{0: ['finite element method', 'traffic capacity', 'cfd simulation', 'blood flow'], 1: ['global posedness', 'boundary layer', 'sobolev space', 'burger equation'], 2: ['transport noise', 'generative model', 'large deviation', 'value solution'], 3: ['neural operator', 'data driven', 'surrogate model', 'high fidelity'], 4: ['finite volume', 'phase flow', 'compressible phase', 'navier stokes cahn']}",98.0,220.0,191.0,153.0,193.0,855.0
tfidf,UMAP,10,12,False,Agglomerative,89.62308502197266,1.0072526871229026,0.4491530954837799,0.40082523279343557,-0.2613978469281912,"{0: ['high order', 'finite element method', 'finite volume', 'time step'], 1: ['water wave', 'green function', 'free surface', 'kill vector field'], 2: ['boundary condition', 'prandtl equation', 'shock formation', 'relativistic fluid dynamic'], 3: ['transport noise', 'generative model', 'shallow water', 'stochastic flow'], 4: ['openlb uq', 'digital twin', 'lattice boltzmann method', 'uncertainty quantification'], 5: ['large scale', 'surrogate model', 'optimization problem', 'shape optimization'], 6: ['geometric mechanic', 'lie group', 'deim reconstruction', 'strong transversality'], 7: ['double phase', 'navier stokes cahn', 'stokes cahn hilliard', 'phase separation'], 8: ['informed neural network', 'physic informed neural', 'neural network pinns', 'inverse problem'], 9: ['reduce order model', 'proper orthogonal decomposition', 'model order reduction', 'reduced order model'], 10: ['turbulent flow', 'energy dissipation', 'sobolev besov space', 'anomalous dissipation'], 11: ['equation fluid dynamic', 'kuramoto sivashinsky equation', 'sobolev space', 'global posedness']}",151.0,334.0,61.0,220.0,100.0,866.0
